,ID,Age,Home,Type,Interaction Modifier
2573,8256,3,3942,under_age,1
2574,6088,49,2904,public_worker,1
2575,8257,34,3942,public_worker,1
2576,10329,15,4945,under_age,1
2577,7784,48,3729,adult,1
2578,1090,80,509,pensioner,1
2579,6089,46,2904,adult,1
2580,10331,58,4945,adult,1
2581,8259,47,3943,adult,1
2582,1091,5,510,under_age,1
2583,7786,61,3730,public_worker,1
2584,1092,32,510,adult,1
2585,6091,32,2905,adult,1
2586,10328,12,4945,under_age,1
2587,8260,47,3943,adult,1
2588,2398,42,1103,adult,1
2589,7200,43,3440,adult,1
2590,1921,41,883,adult,1
2591,7199,8,3440,under_age,1
2592,2396,10,1103,under_age,1
2593,2397,14,1103,under_age,1
2594,1922,42,884,adult,1
2595,7203,68,3441,pensioner,1
2596,2400,87,1104,pensioner,1
2597,7202,73,3441,pensioner,1
2598,1924,65,885,adult,1
2599,2399,80,1104,pensioner,1
2600,7209,60,3442,adult,1
2601,1923,84,885,pensioner,1
2602,2403,48,1105,public_worker,1
2603,7204,5,3442,under_age,1
2604,2402,42,1105,adult,1
2605,1927,33,886,adult,1
2606,7205,11,3442,under_age,1
2607,2401,16,1105,under_age,1
2608,7206,14,3442,under_age,1
2609,1928,29,886,public_worker,1
2610,7207,19,3442,adult,1
2611,1926,6,886,under_age,1
2612,2404,82,1106,pensioner,1
2613,1925,2,886,under_age,1
2614,7208,52,3442,adult,1
2615,2405,55,1108,adult,1
2616,1929,51,887,public_worker,1
2617,7210,26,3443,adult,1
2618,2406,49,1108,adult,1
2619,1930,41,888,adult,1
2620,7211,66,3444,adult,1
2621,2407,55,1109,public_worker,1
2622,1934,51,889,adult,1
2623,7212,71,3444,pensioner,1
2624,2408,52,1110,public_worker,1
2625,1932,28,889,adult,1
2626,2409,64,1110,adult,1
2627,7214,21,3445,adult,1
2628,1931,24,889,public_worker,1
2629,7213,24,3445,adult,1
2630,1933,54,889,adult,1
2631,2410,46,1111,adult,1
2632,2411,40,1111,adult,1
2633,7215,30,3446,adult,1
2634,1935,70,890,pensioner,1
2635,1937,41,891,adult,1
2636,2412,65,1112,adult,1
2637,7216,73,3447,pensioner,1
2638,1936,38,891,public_worker,1
2639,7218,63,3448,adult,1
2640,2416,38,1113,adult,1
2641,1938,38,892,adult,1
2642,7217,65,3448,adult,1
2643,2414,8,1113,under_age,1
2644,2415,51,1113,public_worker,1
2645,7219,57,3449,adult,1
2646,1942,41,893,adult,1
2647,2413,2,1113,under_age,1
2648,1940,7,893,under_age,1
2649,7220,72,3449,pensioner,1
2650,1939,0,893,under_age,1
2651,2417,40,1114,adult,1
2652,7221,18,3449,under_age,1
2653,1941,45,893,public_worker,1
2654,2418,41,1114,adult,1
2655,7223,93,3450,pensioner,1
2656,1943,32,894,teacher,1
2657,7222,93,3450,pensioner,1
2658,2419,77,1115,pensioner,1
2659,1944,86,895,pensioner,1
2660,7225,23,3451,adult,1
2661,2420,73,1115,pensioner,1
2662,1945,7,896,under_age,1
2663,7226,52,3451,adult,1
2664,5223,48,2469,public_worker,1
2665,10404,50,4978,public_worker,1
2666,4563,66,2154,adult,1
2667,119,75,59,pensioner,1
2668,5222,12,2469,under_age,1
2669,10405,3,4979,under_age,1
2670,121,83,60,pensioner,1
2671,4564,70,2155,pensioner,1
2672,5229,22,2470,adult,1
2673,10407,36,4979,adult,1
2674,124,28,61,adult,1
2675,4567,52,2156,public_worker,1
2676,5228,63,2470,adult,1
2677,10406,35,4979,adult,1
2678,4566,56,2156,adult,1
2679,5225,23,2470,adult,1
2680,122,0,61,under_age,1
2681,5226,34,2470,adult,1
2682,123,29,61,adult,1
2683,10408,59,4980,public_worker,1
2684,4565,17,2156,under_age,1
2685,10409,71,4980,pensioner,1
2686,5227,39,2470,adult,1
2687,127,54,62,adult,1
2688,4568,50,2157,public_worker,1
2689,10410,49,4981,adult,1
2690,4569,52,2158,adult,1
2691,5230,57,2471,adult,1
2692,126,58,62,adult,1
2693,10411,89,4982,pensioner,1
2694,4570,49,2158,public_worker,1
2695,5231,55,2471,adult,1
2696,125,29,62,public_worker,1
2697,10413,79,4983,pensioner,1
2698,4571,74,2159,pensioner,1
2699,128,73,63,pensioner,1
2700,10412,68,4983,pensioner,1
2701,5233,36,2472,adult,1
2702,4572,53,2159,adult,1
2703,130,30,64,adult,1
2704,10414,22,4984,adult,1
2705,5232,12,2472,under_age,1
2706,4573,57,2160,adult,1
2707,131,32,64,adult,1
2708,10415,47,4984,public_worker,1
2709,5235,13,2473,under_age,1
2710,5236,45,2473,adult,1
2711,10417,58,4985,adult,1
2712,4574,66,2161,adult,1
2713,129,1,64,under_age,1
2714,5234,6,2473,under_age,1
2715,10416,28,4985,public_worker,1
2716,4575,70,2161,pensioner,1
2717,132,68,65,pensioner,1
2718,5237,20,2474,public_worker,1
2719,10418,53,4985,public_worker,1
2720,4576,25,2162,adult,1
2721,133,16,66,under_age,1
2722,5238,58,2475,public_worker,1
2723,10419,17,4986,under_age,1
2724,4577,52,2162,adult,1
2725,134,44,66,adult,1
2726,10421,44,4986,adult,1
2727,5240,15,2476,under_age,1
2728,135,41,66,adult,1
2729,4580,21,2163,adult,1
2730,5242,40,2476,public_worker,1
2731,10420,21,4986,public_worker,1
2732,4579,36,2163,public_worker,1
2733,5239,12,2476,under_age,1
2734,136,74,67,pensioner,1
2735,4578,3,2163,under_age,1
2736,5241,40,2476,adult,1
2737,10422,29,4987,adult,1
2738,137,19,68,adult,1
2739,4581,67,2164,adult,1
2740,10423,28,4987,adult,1
2741,5244,45,2477,adult,1
2742,4582,69,2164,pensioner,1
2743,138,20,68,adult,1
2744,5243,51,2477,adult,1
2745,10424,83,4988,pensioner,1
2746,10427,32,4989,public_worker,1
2747,4584,13,2165,under_age,1
2748,139,50,68,adult,1
2749,10428,33,4989,adult,1
2750,4583,12,2165,under_age,1
2751,5245,44,2478,adult,1
2752,4585,44,2165,adult,1
2753,140,56,68,public_worker,1
2754,10426,3,4989,under_age,1
2755,5246,66,2479,public_worker,1
2756,10425,0,4989,under_age,1
2757,142,58,69,public_worker,1
2758,5247,13,2480,under_age,1
2759,4586,18,2166,under_age,1
2760,141,61,69,adult,1
2761,5250,50,2480,adult,1
2762,10429,32,4990,adult,1
2763,4587,76,2167,pensioner,1
2764,690,89,316,pensioner,1
2765,1544,50,712,public_worker,1
2766,6728,16,3215,under_age,1
2767,5695,41,2715,adult,1
2768,3527,10,1652,under_age,1
2769,1543,54,712,adult,1
2770,6730,41,3215,teacher,1
2771,691,42,317,medical_professional,1
2772,5697,27,2715,public_worker,1
2773,3530,49,1653,public_worker,1
2774,6727,11,3215,under_age,1
2775,1545,60,713,adult,1
2776,692,87,318,pensioner,1
2777,5694,78,2715,pensioner,1
2778,6731,28,3216,adult,1
2779,3532,49,1654,adult,1
2780,5696,43,2715,public_worker,1
2781,1546,58,713,adult,1
2782,693,75,319,pensioner,1
2783,3531,49,1654,adult,1
2784,6733,38,3217,adult,1
2785,5698,4,2716,under_age,1
2786,696,41,320,adult,1
2787,1547,74,714,pensioner,1
2788,5701,45,2716,adult,1
2789,6734,37,3217,adult,1
2790,3533,70,1655,pensioner,1
2791,697,46,320,adult,1
2792,1548,12,715,under_age,1
2793,5702,34,2716,public_worker,1
2794,6732,14,3217,under_age,1
2795,1549,37,715,public_worker,1
2796,3534,51,1656,adult,1
2797,695,15,320,under_age,1
2798,5699,4,2716,under_age,1
2799,694,14,320,under_age,1
2800,6735,47,3218,adult,1
2801,5700,6,2716,under_age,1
2802,1553,27,716,adult,1
2803,3535,77,1657,pensioner,1
2804,698,60,321,adult,1
2805,6737,47,3219,public_worker,1
2806,5703,49,2718,adult,1
2807,1550,83,716,pensioner,1
2808,3537,56,1658,adult,1
2809,6736,45,3219,adult,1
2810,1552,29,716,public_worker,1
2811,699,69,322,pensioner,1
2812,5704,25,2719,adult,1
2813,3536,66,1658,adult,1
2814,1551,41,716,adult,1
2815,700,25,323,adult,1
2816,6738,70,3220,pensioner,1
2817,5705,26,2719,public_worker,1
2818,6739,73,3220,pensioner,1
2819,1556,44,717,adult,1
2820,3538,61,1659,adult,1
2821,5706,61,2719,adult,1
2822,701,83,324,pensioner,1
2823,6740,63,3221,adult,1
2824,1554,18,717,under_age,1
2825,702,83,324,pensioner,1
2826,3539,64,1660,teacher,1
2827,5707,18,2720,under_age,1
2828,1555,47,717,adult,1
2829,6741,60,3221,public_worker,1
2830,704,54,325,adult,1
2831,3540,60,1660,public_worker,1
2832,5708,36,2721,public_worker,1
2833,703,24,325,public_worker,1
2834,6742,3,3222,under_age,1
2835,1557,62,718,public_worker,1
2836,3541,38,1661,adult,1
2837,705,54,325,public_worker,1
2838,6744,38,3222,public_worker,1
2839,5711,60,2722,adult,1
2840,1558,61,718,adult,1
2841,6743,8,3222,under_age,1
2842,707,29,326,adult,1
2843,5709,23,2722,adult,1
2844,3545,52,1662,adult,1
2845,6745,39,3222,public_worker,1
2846,1559,5,719,under_age,1
2847,706,26,326,adult,1
2848,5710,24,2722,public_worker,1
2849,1560,34,719,adult,1
2850,3543,22,1662,public_worker,1
2851,6747,39,3223,adult,1
2852,3544,52,1662,adult,1
2853,708,26,327,adult,1
2854,1561,40,719,adult,1
2855,5714,52,2723,adult,1
2856,6746,6,3223,under_age,1
2857,3542,17,1662,under_age,1
2858,5712,14,2723,under_age,1
2859,710,38,328,adult,1
2860,6748,65,3224,adult,1
2861,1563,51,720,public_worker,1
2862,5713,20,2723,public_worker,1
2863,3546,45,1663,adult,1
2864,1562,20,720,adult,1
2865,711,44,328,adult,1
2866,6749,55,3224,public_worker,1
2867,5715,44,2723,public_worker,1
2868,3548,59,1664,adult,1
2869,709,10,328,under_age,1
2870,6750,27,3225,adult,1
2871,1564,11,721,under_age,1
2872,5717,73,2724,pensioner,1
2873,3547,63,1664,adult,1
2874,1565,37,721,adult,1
2875,712,70,329,pensioner,1
2876,5716,74,2724,pensioner,1
2877,713,61,329,adult,1
2878,6753,49,3226,public_worker,1
2879,5718,13,2725,under_age,1
2880,1566,41,721,public_worker,1
2881,3549,28,1665,adult,1
2882,6751,12,3226,under_age,1
2883,5719,41,2725,adult,1
2884,714,40,330,adult,1
2885,6752,40,3226,adult,1
2886,3550,60,1665,adult,1
2887,1568,29,722,adult,1
2888,8802,21,4203,adult,1
2889,8755,3,4179,under_age,1
2890,3999,57,1878,public_worker,1
2891,3057,63,1422,adult,1
2892,8803,46,4203,medical_professional,1
2893,3998,58,1878,adult,1
2894,8760,31,4180,public_worker,1
2895,3058,57,1422,adult,1
2896,8758,3,4180,under_age,1
2897,8805,42,4204,public_worker,1
2898,4000,49,1879,adult,1
2899,8759,28,4180,adult,1
2900,8806,47,4204,adult,1
2901,3059,68,1423,pensioner,1
2902,8761,4,4181,under_age,1
2903,8807,56,4205,public_worker,1
2904,4002,23,1880,adult,1
2905,3061,33,1424,adult,1
2906,8763,28,4181,adult,1
2907,8808,58,4205,adult,1
2908,4001,24,1880,adult,1
2909,3060,34,1424,public_worker,1
2910,8762,6,4181,under_age,1
2911,8812,47,4206,adult,1
2912,4006,49,1881,public_worker,1
2913,3062,66,1425,adult,1
2914,8764,64,4182,adult,1
2915,4004,16,1881,under_age,1
2916,8809,15,4206,under_age,1
2917,3063,71,1425,pensioner,1
2918,4005,48,1881,adult,1
2919,8810,16,4206,under_age,1
2920,8766,62,4183,adult,1
2921,3065,64,1426,adult,1
2922,8811,47,4206,adult,1
2923,4003,9,1881,under_age,1
2924,8765,80,4183,pensioner,1
2925,3064,68,1426,pensioner,1
2926,4007,18,1882,under_age,1
2927,8815,43,4207,adult,1
2928,3066,60,1427,adult,1
2929,8769,34,4184,adult,1
2930,4008,44,1882,adult,1
2931,8814,3,4207,under_age,1
2932,3067,57,1427,adult,1
2933,4009,45,1882,adult,1
2934,8767,7,4184,under_age,1
2935,8813,2,4207,under_age,1
2936,8768,34,4184,adult,1
2937,8816,27,4207,adult,1
2938,3069,40,1428,adult,1
2939,4010,77,1883,pensioner,1
2940,8770,80,4185,pensioner,1
2941,3068,42,1428,public_worker,1
2942,4011,32,1884,adult,1
2943,8817,48,4208,public_worker,1
2944,8772,46,4186,adult,1
2945,3070,10,1429,under_age,1
2946,8818,60,4209,adult,1
2947,4012,44,1885,adult,1
2948,3072,36,1429,adult,1
2949,8771,46,4186,adult,1
2950,4013,82,1886,pensioner,1
2951,8819,61,4210,adult,1
2952,3071,12,1429,under_age,1
2953,8773,38,4187,adult,1
2954,4014,79,1887,pensioner,1
2955,8820,55,4210,public_worker,1
2956,3074,73,1430,pensioner,1
2957,4015,21,1888,public_worker,1
2958,3073,72,1430,pensioner,1
2959,8774,32,4188,adult,1
2960,8822,58,4211,adult,1
2961,3075,14,1431,under_age,1
2962,4016,22,1888,adult,1
2963,8821,56,4211,adult,1
2964,3076,35,1431,adult,1
2965,8775,4,4189,under_age,1
2966,4018,54,1888,adult,1
2967,8777,39,4189,adult,1
2968,3077,43,1431,adult,1
2969,4017,51,1888,adult,1
2970,8823,68,4212,pensioner,1
2971,8776,9,4189,under_age,1
2972,8824,70,4212,pensioner,1
2973,3079,44,1432,adult,1
2974,4020,44,1889,adult,1
2975,8778,65,4190,adult,1
2976,8828,39,4213,adult,1
2977,3078,12,1432,under_age,1
2978,4019,21,1889,adult,1
2979,8826,3,4213,under_age,1
2980,3080,52,1432,adult,1
2981,8779,42,4191,adult,1
2982,4021,55,1889,public_worker,1
2983,8827,34,4213,public_worker,1
2984,8825,3,4213,under_age,1
2985,3082,34,1433,public_worker,1
2986,4023,20,1890,adult,1
2987,6162,50,2941,adult,1
2988,2493,38,1150,adult,1
2989,6164,63,2942,adult,1
2990,2495,76,1151,pensioner,1
2991,6163,20,2942,adult,1
2992,2496,53,1152,adult,1
2993,6165,48,2942,adult,1
2994,2497,58,1152,public_worker,1
2995,2498,4,1153,under_age,1
2996,6168,26,2943,adult,1
2997,2500,35,1153,adult,1
2998,6166,20,2943,teacher,1
2999,2499,5,1153,under_age,1
3000,6167,24,2943,public_worker,1
3001,2501,33,1153,adult,1
3002,6169,56,2943,adult,1
3003,2502,37,1154,public_worker,1
3004,6170,47,2943,adult,1
3005,2503,64,1155,adult,1
3006,6171,37,2944,adult,1
3007,2504,62,1155,medical_professional,1
3008,6172,35,2944,public_worker,1
3009,2505,55,1156,adult,1
3010,6173,24,2945,public_worker,1
3011,2506,54,1156,adult,1
3012,6174,76,2946,pensioner,1
3013,2507,45,1157,adult,1
3014,6175,43,2947,adult,1
3015,2508,43,1157,public_worker,1
3016,6176,22,2948,public_worker,1
3017,2510,47,1158,adult,1
3018,6179,52,2948,adult,1
3019,2509,45,1158,teacher,1
3020,6177,25,2948,adult,1
3021,2511,11,1159,under_age,1
3022,6178,55,2948,public_worker,1
3023,2512,41,1159,adult,1
3024,6180,88,2949,pensioner,1
3025,2513,65,1160,adult,1
3026,6181,65,2950,adult,1
3027,2514,63,1160,adult,1
3028,6182,35,2951,adult,1
3029,2516,40,1161,adult,1
3030,6183,33,2952,adult,1
3031,2515,15,1161,under_age,1
3032,6186,38,2953,adult,1
3033,2517,63,1162,adult,1
3034,9841,27,4706,public_worker,1
3035,216,39,103,adult,1
3036,3151,11,1472,under_age,1
3037,7299,67,3485,public_worker,1
3038,9842,67,4706,teacher,1
3039,3153,45,1472,adult,1
3040,7300,61,3485,adult,1
3041,217,26,104,adult,1
3042,9844,49,4707,adult,1
3043,3154,41,1473,adult,1
3044,7301,80,3486,pensioner,1
3045,219,58,104,adult,1
3046,3155,45,1473,adult,1
3047,7302,12,3487,under_age,1
3048,9845,18,4708,under_age,1
3049,218,56,104,adult,1
3050,7303,16,3487,under_age,1
3051,9846,23,4708,adult,1
3052,3157,67,1474,adult,1
3053,7305,49,3487,public_worker,1
3054,220,30,105,adult,1
3055,9847,54,4708,adult,1
3056,7304,23,3487,public_worker,1
3057,3156,53,1474,adult,1
3058,221,26,105,adult,1
3059,7306,54,3488,public_worker,1
3060,9848,69,4709,pensioner,1
3061,3160,31,1475,adult,1
3062,222,81,106,pensioner,1
3063,7307,42,3489,adult,1
3064,9850,53,4710,public_worker,1
3065,9849,20,4710,adult,1
3066,3158,3,1475,under_age,1
3067,223,72,107,pensioner,1
3068,3161,35,1475,adult,1
3069,7308,78,3490,pensioner,1
3070,9851,40,4710,adult,1
3071,226,45,108,adult,1
3072,7309,71,3490,pensioner,1
3073,3159,5,1475,under_age,1
3074,9852,57,4711,adult,1
3075,225,45,108,adult,1
3076,7311,54,3491,adult,1
3077,3163,51,1476,adult,1
3078,224,16,108,under_age,1
3079,7310,59,3491,adult,1
3080,9853,75,4712,pensioner,1
3081,3162,25,1476,public_worker,1
3082,230,39,109,adult,1
3083,3164,50,1476,public_worker,1
3084,9855,35,4713,public_worker,1
3085,7312,73,3492,pensioner,1
3086,9854,10,4713,under_age,1
3087,227,2,109,under_age,1
3088,7313,40,3492,adult,1
3089,3166,22,1477,adult,1
3090,9856,44,4713,adult,1
3091,228,4,109,under_age,1
3092,3165,23,1477,adult,1
3093,229,35,109,adult,1
3094,7314,25,3493,adult,1
3095,9857,26,4714,adult,1
3096,7316,58,3494,public_worker,1
3097,3167,24,1478,adult,1
3098,231,36,110,adult,1
3099,7315,63,3494,adult,1
3100,9858,7,4715,under_age,1
3101,3168,44,1479,adult,1
3102,9860,42,4715,adult,1
3103,232,68,111,pensioner,1
3104,7317,12,3495,under_age,1
3105,3169,44,1479,adult,1
3106,233,69,111,pensioner,1
3107,9859,35,4715,adult,1
3108,7318,47,3495,adult,1
3109,234,41,112,adult,1
3110,3170,73,1480,pensioner,1
3111,9863,49,4716,adult,1
3112,7319,46,3496,public_worker,1
3113,3171,81,1480,pensioner,1
3114,235,35,112,adult,1
3115,9861,15,4716,under_age,1
3116,7321,21,3497,adult,1
3117,3172,53,1481,adult,1
3118,9862,22,4716,teacher,1
3119,237,34,113,adult,1
3120,7322,55,3497,adult,1
3121,3175,37,1482,public_worker,1
3122,236,8,113,under_age,1
3123,3173,3,1482,under_age,1
3124,9865,21,4717,adult,1
3125,7320,15,3497,under_age,1
3126,238,37,113,adult,1
3127,3174,27,1482,adult,1
3128,9864,16,4717,under_age,1
3129,7323,68,3498,pensioner,1
3130,239,75,114,pensioner,1
3131,1169,35,540,adult,1
3132,9370,53,4491,adult,1
3133,7863,93,3765,pensioner,1
3134,4660,0,2196,under_age,1
3135,2588,25,1198,adult,1
3136,4097,60,1926,public_worker,1
3137,4661,5,2196,under_age,1
3138,9371,42,4491,public_worker,1
3139,7864,65,3766,adult,1
3140,4098,58,1926,adult,1
3141,1170,33,541,adult,1
3142,2589,26,1199,public_worker,1
3143,4664,24,2197,adult,1
3144,9374,37,4492,adult,1
3145,1172,64,541,adult,1
3146,2590,25,1199,adult,1
3147,7865,53,3767,adult,1
3148,4099,29,1927,adult,1
3149,4663,25,2197,adult,1
3150,1173,44,541,adult,1
3151,9373,6,4492,under_age,1
3152,2592,5,1200,under_age,1
3153,9375,37,4492,adult,1
3154,2594,36,1200,adult,1
3155,7866,80,3768,pensioner,1
3156,4100,20,1928,teacher,1
3157,1171,45,541,adult,1
3158,4665,65,2198,public_worker,1
3159,7867,78,3768,pensioner,1
3160,9372,4,4492,under_age,1
3161,2591,4,1200,under_age,1
3162,7868,18,3769,under_age,1
3163,4101,93,1929,pensioner,1
3164,4668,35,2199,adult,1
3165,1174,68,542,pensioner,1
3166,2593,39,1200,public_worker,1
3167,4102,85,1929,pensioner,1
3168,9376,73,4493,pensioner,1
3169,7869,47,3769,adult,1
3170,4667,41,2199,adult,1
3171,1176,21,543,teacher,1
3172,9377,67,4493,adult,1
3173,2596,58,1201,adult,1
3174,4104,30,1930,adult,1
3175,4666,7,2199,under_age,1
3176,7870,85,3770,pensioner,1
3177,1175,21,543,adult,1
3178,9378,61,4494,adult,1
3179,2597,49,1201,adult,1
3180,4103,31,1930,adult,1
3181,4670,40,2200,adult,1
3182,7871,32,3771,adult,1
3183,2595,23,1201,adult,1
3184,4107,41,1931,adult,1
3185,1177,29,544,adult,1
3186,9379,75,4495,pensioner,1
3187,4671,72,2200,pensioner,1
3188,7872,0,3772,under_age,1
3189,4108,54,1931,adult,1
3190,4672,57,2200,adult,1
3191,2598,43,1202,adult,1
3192,1178,24,544,adult,1
3193,9380,25,4496,adult,1
3194,7875,6,3772,under_age,1
3195,4106,23,1931,adult,1
3196,4669,72,2200,pensioner,1
3197,9381,26,4496,adult,1
3198,1180,13,545,under_age,1
3199,2599,26,1203,public_worker,1
3200,7874,6,3772,under_age,1
3201,4105,16,1931,under_age,1
3202,4673,14,2201,under_age,1
3203,1179,11,545,under_age,1
3204,7873,2,3772,under_age,1
3205,9382,48,4496,adult,1
3206,2602,38,1204,adult,1
3207,4675,47,2201,public_worker,1
3208,1181,44,545,public_worker,1
3209,7876,39,3772,adult,1
3210,4109,88,1932,pensioner,1
3211,9383,44,4496,public_worker,1
3212,4674,37,2201,adult,1
3213,1182,43,545,adult,1
3214,2601,26,1204,adult,1
3215,9386,57,4497,adult,1
3216,4111,66,1933,adult,1
3217,7878,51,3773,adult,1
3218,2600,4,1204,under_age,1
3219,4676,70,2202,pensioner,1
3220,1186,52,546,adult,1
3221,4110,71,1933,pensioner,1
3222,9384,13,4497,under_age,1
3223,9385,16,4497,under_age,1
3224,2603,10,1205,under_age,1
3225,4678,35,2203,adult,1
3226,1184,25,546,adult,1
3227,7879,44,3774,public_worker,1
3228,4112,23,1934,adult,1
3229,9387,55,4497,adult,1
3230,2604,37,1205,adult,1
3231,7880,38,3774,adult,1
3232,4677,11,2203,under_age,1
3233,1183,30,546,adult,1
3234,4113,55,1934,adult,1
3235,4679,41,2203,public_worker,1
3236,9388,68,4498,pensioner,1
3237,2605,85,1206,pensioner,1
3238,7881,28,3774,adult,1
3239,1185,37,546,public_worker,1
3240,4114,55,1935,adult,1
3241,4680,64,2204,adult,1
3242,9389,16,4499,under_age,1
3243,2606,1,1207,under_age,1
3244,1188,60,547,public_worker,1
3245,7884,41,3775,adult,1
3246,9391,47,4499,adult,1
3247,2607,30,1207,public_worker,1
3248,1187,70,547,pensioner,1
3249,4116,53,1936,adult,1
3250,4681,23,2205,adult,1
3251,2608,33,1207,adult,1
3252,7883,37,3775,adult,1
3253,9390,51,4499,public_worker,1
3254,1189,43,548,medical_professional,1
3255,7882,11,3775,under_age,1
3256,4115,56,1936,adult,1
3257,4685,60,2206,adult,1
3258,9392,13,4500,under_age,1
3259,2609,80,1208,pensioner,1
3260,1190,32,549,adult,1
3261,7885,58,3776,adult,1
3262,9393,19,4500,adult,1
3263,4117,22,1937,adult,1
3264,4683,28,2206,adult,1
3265,2611,68,1209,pensioner,1
3266,9394,24,4500,adult,1
3267,1193,14,550,under_age,1
3268,2610,60,1209,public_worker,1
3269,7886,55,3777,adult,1
3270,4684,64,2206,adult,1
3271,4118,3,1938,under_age,1
3272,1191,6,550,under_age,1
3273,9395,56,4500,adult,1
3274,4682,28,2206,public_worker,1
3275,2612,75,1210,pensioner,1
3276,7887,53,3777,adult,1
3277,4120,29,1938,adult,1
3278,1195,44,550,public_worker,1
3279,5322,29,2522,adult,1
3280,8335,37,3983,public_worker,1
3281,7392,70,3536,pensioner,1
3282,3625,19,1701,adult,1
3283,8336,47,3984,public_worker,1
3284,5324,36,2523,adult,1
3285,7393,19,3537,adult,1
3286,3627,56,1701,adult,1
3287,8337,73,3985,pensioner,1
3288,7394,49,3537,adult,1
3289,5325,13,2524,under_age,1
3290,8338,27,3986,teacher,1
3291,3628,51,1702,adult,1
3292,7395,54,3537,adult,1
3293,5326,41,2524,adult,1
3294,5327,44,2524,adult,1
3295,8339,24,3987,adult,1
3296,3629,70,1703,pensioner,1
3297,7396,32,3538,adult,1
3298,3630,70,1704,pensioner,1
3299,5328,81,2525,pensioner,1
3300,7397,34,3538,adult,1
3301,8340,58,3988,adult,1
3302,3631,37,1705,adult,1
3303,5329,68,2526,pensioner,1
3304,7399,66,3539,public_worker,1
3305,5330,69,2527,pensioner,1
3306,8341,74,3989,pensioner,1
3307,3633,55,1706,adult,1
3308,7398,59,3539,adult,1
3309,5331,83,2527,pensioner,1
3310,8342,72,3989,pensioner,1
3311,3632,57,1706,adult,1
3312,7400,43,3540,adult,1
3313,5332,29,2528,adult,1
3314,8343,38,3990,adult,1
3315,5333,58,2528,adult,1
3316,3634,56,1707,medical_professional,1
3317,7401,25,3541,adult,1
3318,8344,51,3991,adult,1
3319,5334,70,2528,pensioner,1
3320,3635,17,1708,under_age,1
3321,7402,51,3541,public_worker,1
3322,8345,31,3992,public_worker,1
3323,3637,47,1708,public_worker,1
3324,7403,59,3541,adult,1
