,building,geometry,amenity,shop,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
801890923,yes,"POLYGON ((8.0168252 53.3956531, 8.0168216 53.3955868, 8.016820299999999 53.3955616, 8.0169304 53.3955594, 8.0169353 53.395651, 8.0168252 53.3956531))",,,,,8.01687779754868,53.39560627313808,1.0092454999652233e-08,0
801891061,yes,"POLYGON ((8.016637899999999 53.3958985, 8.016805099999999 53.3958916, 8.0168006 53.3958587, 8.016793099999999 53.3957878, 8.0166743 53.3957927, 8.0166822 53.3958607, 8.016633799999999 53.3958627, 8.016637899999999 53.3958985))",,,,,8.016729715189761,53.39584676591491,1.409321999982884e-08,0
801891257,yes,"POLYGON ((8.0168006 53.3958587, 8.016913000000001 53.395856, 8.0169117 53.3958283, 8.0169066 53.3957581, 8.0167941 53.3957608, 8.0168006 53.3958587))",,,,,8.016853702944548,53.395808405750714,1.1051274999999432e-08,0
801891302,yes,"POLYGON ((8.0169117 53.3958283, 8.0170247 53.3958259, 8.017021700000001 53.3958011, 8.0170204 53.3957306, 8.016905899999999 53.3957331, 8.0169117 53.3958283))",,,,,8.016965204658982,53.395779315804376,1.0757429999806557e-08,0
801891308,yes,"POLYGON ((8.017021700000001 53.3958011, 8.0170204 53.3957306, 8.0170201 53.3957138, 8.0171367 53.395713, 8.0171382 53.3958004, 8.017021700000001 53.3958011))",,,,,8.017079183952932,53.39575706828296,1.0182149999691848e-08,0
801891364,yes,"POLYGON ((8.016870300000001 53.3960479, 8.0169999 53.3960468, 8.016999500000001 53.3960166, 8.0169973 53.3959507, 8.0168629 53.3959519, 8.016863300000001 53.3959678, 8.016833699999999 53.395968, 8.0168354 53.3960357, 8.016870000000001 53.3960354, 8.016870300000001 53.3960479))",,,,,8.016920680190294,53.39599949786493,1.4884899999973843e-08,0
801891453,yes,"POLYGON ((8.016999500000001 53.3960166, 8.017114899999999 53.3960153, 8.017114100000001 53.395989, 8.017111699999999 53.3959171, 8.016996300000001 53.3959185, 8.0169973 53.3959507, 8.016999500000001 53.3960166))",,,,,8.017055611484079,53.39596687528834,1.1336100000313846e-08,0
801891629,yes,"POLYGON ((8.017114100000001 53.395989, 8.017111699999999 53.3959171, 8.0171112 53.3958931, 8.017223299999999 53.3958914, 8.017225399999999 53.3959594, 8.0172273 53.3959872, 8.017114100000001 53.395989))",,,,,8.017168727660428,53.395940227237794,1.0778955000068236e-08,0
801891658,yes,"POLYGON ((8.017225399999999 53.3959594, 8.017223299999999 53.3958914, 8.0172227 53.3958705, 8.017334 53.3958693, 8.0173367 53.3959582, 8.017225399999999 53.3959594))",,,,,8.017279691275643,53.39591434886848,9.899355000192265e-09,0
801891779,yes,"POLYGON ((8.017600099999999 53.3961957, 8.0177099 53.3961182, 8.017617899999999 53.3960718, 8.0175851 53.396094, 8.0175082 53.3961494, 8.017600099999999 53.3961957))",,,,,8.017608863106434,53.39613363511505,1.2272604999945338e-08,0
801891780,yes,"POLYGON ((8.0175851 53.396094, 8.0175015 53.3960527, 8.0174687 53.3960744, 8.0173937 53.3961273, 8.0174798 53.3961698, 8.0175082 53.3961494, 8.0175851 53.396094))",,,,,8.017489598377347,53.396111007206976,1.0901275000019938e-08,0
801891802,yes,"POLYGON ((8.0174687 53.3960744, 8.0173937 53.3961273, 8.0173668 53.3961463, 8.017261899999999 53.3960934, 8.0173638 53.3960215, 8.0174687 53.3960744))",,,,,8.017365296581215,53.39608389753017,1.2931824999684757e-08,0
801891811,yes,"POLYGON ((8.0179417 53.3958464, 8.0181 53.3957657, 8.017993799999999 53.3956916, 8.0178355 53.3957723, 8.0179417 53.3958464))",,,,,8.01796775,53.39576900000001,2.0300370000596326e-08,0
801891928,yes,"POLYGON ((8.017473499999999 53.3956952, 8.0175401 53.3957387, 8.017623800000001 53.395693, 8.017679899999999 53.3956626, 8.0176134 53.3956191, 8.0176067 53.3956248, 8.017507699999999 53.3956766, 8.017473499999999 53.3956952))",,,,,8.017576690430646,53.39567926794176,1.1029425000273188e-08,0
801891949,garage,"POLYGON ((8.017507699999999 53.3956766, 8.017452799999999 53.3956394, 8.0175093 53.3956105, 8.017551900000001 53.3955875, 8.0176067 53.3956248, 8.017507699999999 53.3956766))",,,,,8.017529906560522,53.395632170582466,6.4994050004270635e-09,0
801892090,yes,"POLYGON ((8.0175093 53.3956105, 8.017656000000001 53.3955373, 8.017551599999999 53.3954629, 8.0174048 53.3955361, 8.0175093 53.3956105))",,,,,8.017530416689452,53.39553669992048,1.8563939999849613e-08,0
801892641,yes,"POLYGON ((8.0180434 53.3955105, 8.018206299999999 53.3956055, 8.018274999999999 53.3955653, 8.018361499999999 53.3955091, 8.018375499999999 53.3955023, 8.0182649 53.3954378, 8.018212399999999 53.3954698, 8.018160099999999 53.3954393, 8.0180434 53.3955105))",,,,,8.018209050532644,53.39551407387721,2.9656955000084387e-08,0
801892939,garage,"POLYGON ((8.018274999999999 53.3955653, 8.018332600000001 53.3955968, 8.018419099999999 53.3955406, 8.018361499999999 53.3955091, 8.018274999999999 53.3955653))",,,,,8.01834705,53.39555295000001,5.961870000076055e-09,0
801892952,yes,"POLYGON ((8.0183271 53.3956696, 8.018437199999999 53.3957261, 8.018458499999999 53.3957113, 8.0185481 53.3956493, 8.018560000000001 53.3956411, 8.0184499 53.3955845, 8.0183271 53.3956696))",,,,,8.018443535210785,53.39565530737098,1.6303335000333173e-08,0
801893156,garage,"POLYGON ((8.0184988 53.3957332, 8.018544500000001 53.3957564, 8.018636300000001 53.3956922, 8.0185906 53.395669, 8.0184988 53.3957332))",,,,,8.01856755,53.3957127,5.063700000363451e-09,0
801893201,yes,"POLYGON ((8.018636300000001 53.3956922, 8.018544500000001 53.3957564, 8.018521399999999 53.3957739, 8.0186396 53.3958348, 8.0187583 53.3957528, 8.018636300000001 53.3956922))",,,,,8.01863895550642,53.395763311610246,1.6987525000335472e-08,0
801893294,yes,"POLYGON ((8.0180772 53.3959278, 8.0182 53.395999, 8.018259499999999 53.3959625, 8.0183491 53.3959076, 8.0182263 53.3958364, 8.0180772 53.3959278))",,,,,8.018213145029842,53.39591769659156,2.183791500036115e-08,0
801893332,garage,"POLYGON ((8.018259499999999 53.3959625, 8.0182 53.395999, 8.0181589 53.3960227, 8.0182249 53.3960621, 8.0183307 53.3960027, 8.018259499999999 53.3959625))",,,,,8.01824422693501,53.396012419513575,8.164639999766477e-09,0
801893409,yes,"POLYGON ((8.018903099999999 53.3959448, 8.0190318 53.3958427, 8.0189124 53.3957892, 8.0187837 53.3958913, 8.018903099999999 53.3959448))",,,,,8.01890775,53.395867,1.9076189999939787e-08,0
801893739,yes,"POLYGON ((8.018993800000001 53.3959836, 8.0192029 53.3960654, 8.0193514 53.3959304, 8.0192721 53.3958994, 8.0192379 53.3959305, 8.019145399999999 53.3958944, 8.0191877 53.395856, 8.0191503 53.3958413, 8.018993800000001 53.3959836))",,,,,8.019168449344024,53.39596263851078,3.6649639999503935e-08,0
801893780,yes,"POLYGON ((8.019407299999999 53.3961153, 8.0195133 53.3961615, 8.019637899999999 53.3960598, 8.0195945 53.3960409, 8.0195711 53.3960601, 8.0194761 53.3960187, 8.0194028 53.3960785, 8.0194352 53.3960926, 8.019407299999999 53.3961153))",,,,,8.019508342183808,53.39608748571127,1.7656734999799808e-08,0
801893784,yes,"POLYGON ((8.0196462 53.39623, 8.0197515 53.3962786, 8.0198959 53.3961673, 8.0197907 53.3961187, 8.0196462 53.39623))",,,,,8.019771065573396,53.396198654459546,1.8734594999931717e-08,0
801893896,garage,"POLYGON ((8.0200388 53.3963599, 8.0201034 53.3963896, 8.0201846 53.3963269, 8.020133899999999 53.3963021, 8.020098900000001 53.3963276, 8.0200879 53.3963222, 8.0200812 53.3963271, 8.0200388 53.3963599))",,,,,8.020112069318655,53.39634567693975,6.020394999929125e-09,0
801893908,yes,"POLYGON ((8.0200601 53.3964505, 8.020214599999999 53.3965377, 8.020363700000001 53.3964437, 8.020278299999999 53.3963955, 8.020232 53.3964246, 8.020163 53.3963857, 8.0200601 53.3964505))",,,,,8.020210511248061,53.39645620777663,2.370482500021964e-08,0
801893968,yes,"POLYGON ((8.019321700000001 53.3964882, 8.0194285 53.3965484, 8.0194563 53.3965638, 8.0194679 53.3965563, 8.0195971 53.3964757, 8.0194624 53.3963996, 8.019321700000001 53.3964882))",,,,,8.019459313922797,53.396481777637156,2.2569614999755237e-08,0
801894023,yes,"POLYGON ((8.019098100000001 53.3963737, 8.019239600000001 53.3962761, 8.019380399999999 53.3963487, 8.019235800000001 53.3964483, 8.019135 53.3963954, 8.019098100000001 53.3963737))",,,,,8.019238329062413,53.39636203377895,2.4376205000344248e-08,0
801894025,yes,"POLYGON ((8.0195933 53.3965936, 8.019679500000001 53.3966484, 8.0197164 53.3966718, 8.019754799999999 53.3966503, 8.0198666 53.3965877, 8.0197436 53.3965095, 8.0195933 53.3965936))",,,,,8.019729959134112,53.39659065589804,2.2100644999401892e-08,0
801894060,garage,"POLYGON ((8.0190682 53.3964407, 8.0192139 53.3965171, 8.019280699999999 53.3964719, 8.019235800000001 53.3964483, 8.019135 53.3963954, 8.0190682 53.3964407))",,,,,8.019174444758532,53.39645626213271,1.1701619999235304e-08,0
801894099,garage,"POLYGON ((8.0193549 53.3965957, 8.0194315 53.3966382, 8.0195168 53.3965834, 8.0194679 53.3965563, 8.0194563 53.3965638, 8.0194285 53.3965484, 8.0193549 53.3965957))",,,,,8.019435196605112,53.39659149127902,7.434904999727222e-09,0
801894328,garage,"POLYGON ((8.019679500000001 53.3966484, 8.0196088 53.3966855, 8.019671300000001 53.3967278, 8.0197828 53.3966692, 8.019754799999999 53.3966503, 8.0197164 53.3966718, 8.019679500000001 53.3966484))",,,,,8.01969028263957,53.396684472004786,6.680000000245886e-09,0
801894333,yes,"POLYGON ((8.0199453 53.396875, 8.0200575 53.3969434, 8.0202171 53.3968504, 8.0201049 53.3967819, 8.0199453 53.396875))",,,,,8.02008120502513,53.39686266621186,2.1364829999566748e-08,0
801894571,yes,"POLYGON ((8.020286799999999 53.3965772, 8.0204573 53.3966857, 8.020572700000001 53.3966213, 8.020638699999999 53.3965844, 8.0205296 53.396515, 8.020489100000001 53.3965376, 8.0204276 53.3964985, 8.020286799999999 53.3965772))",,,,,8.020461353474696,53.39658727769657,3.3987449999747686e-08,0
801894772,yes,"POLYGON ((8.0205293 53.3966956, 8.0206214 53.3967702, 8.020801199999999 53.3966912, 8.020709 53.3966166, 8.02069 53.3966222, 8.0206208 53.3966563, 8.0205293 53.3966956))",,,,,8.020665466497086,53.396693161644926,2.0736244999849053e-08,0
801895422,yes,"POLYGON ((8.0176458 53.396462, 8.017767299999999 53.3965198, 8.0178598 53.3964507, 8.0177383 53.3963929, 8.0176458 53.396462))",,,,,8.0177528,53.39645635,1.3742149999715579e-08,0
804134627,yes,"POLYGON ((8.0164545 53.3912161, 8.0164557 53.3913576, 8.016628499999999 53.3913571, 8.016628300000001 53.3913412, 8.0167074 53.391341, 8.016706900000001 53.3912823, 8.0166188 53.3912826, 8.0166182 53.3912156, 8.0164545 53.3912161))",,,,,8.016560293316301,53.391291492086836,2.8481704999679813e-08,0
804135206,yes,"POLYGON ((8.016065299999999 53.3912388, 8.0162397 53.391237, 8.016234000000001 53.3910444, 8.0160596 53.3910462, 8.016065299999999 53.3912388))",,,,,8.01614965,53.3911416,3.3599700000454546e-08,0
804135446,yes,"POLYGON ((8.016061499999999 53.3909849, 8.0162449 53.3909787, 8.01623 53.3908212, 8.0160465 53.3908273, 8.016061499999999 53.3909849))",,,,,8.016145714390515,53.39090301887798,2.899449000026531e-08,0
804135576,yes,"POLYGON ((8.0160917 53.3918817, 8.0162549 53.3918757, 8.0162412 53.3917415, 8.0160781 53.3917474, 8.0160917 53.3918817))",,,,,8.016166466043398,53.39181158288104,2.1984104999702702e-08,0
804135877,yes,"POLYGON ((8.015921199999999 53.3915171, 8.0161269 53.3915164, 8.016127600000001 53.3915784, 8.016244199999999 53.3915779, 8.0162435 53.3915066, 8.016276400000001 53.3915065, 8.0162744 53.3913117, 8.0160942 53.3913124, 8.0160947 53.3913628, 8.016121 53.3913627, 8.0161219 53.3914518, 8.0159205 53.3914525, 8.015921199999999 53.3915171))",,,,,8.01615036481032,53.391447221887766,5.2679255000604864e-08,0
804136015,yes,"POLYGON ((8.0153546 53.3911144, 8.0155411 53.3910926, 8.0155314 53.3910631, 8.015559700000001 53.3910598, 8.0155434 53.3910104, 8.015511399999999 53.3910141, 8.0154912 53.3909526, 8.0153084 53.390974, 8.0153546 53.3911144))",,,,,8.015429853326477,53.39103388601546,2.840964000008165e-08,0
804136076,garage,"POLYGON ((8.015237600000001 53.3911557, 8.015348400000001 53.3911408, 8.015318499999999 53.3910619, 8.015207699999999 53.3910769, 8.015237600000001 53.3911557))",,,,,8.015278060328782,53.39110882135756,9.18358500016952e-09,0
804136176,yes,"POLYGON ((8.014697 53.3914427, 8.0148504 53.3914213, 8.0148355 53.3913831, 8.014896 53.3913747, 8.0148847 53.3913459, 8.0148537 53.3913502, 8.0148472 53.3913337, 8.014881000000001 53.3913289, 8.014868999999999 53.3912984, 8.0148248 53.3913046, 8.014803199999999 53.3912494, 8.0146307 53.3912735, 8.014697 53.3914427))",,,,,8.014757262410585,53.39134414665043,3.288240000011067e-08,0
804136274,yes,"POLYGON ((8.0142714 53.3911716, 8.014431099999999 53.3911519, 8.0143901 53.3910342, 8.014230400000001 53.391054, 8.0142714 53.3911716))",,,,,8.014330760129663,53.39110292160783,1.9598454999900153e-08,0
804136291,yes,"POLYGON ((8.0142039 53.3912939, 8.014305500000001 53.3913713, 8.014242899999999 53.3914005, 8.0141934 53.3913628, 8.014170099999999 53.3913737, 8.014118 53.391334, 8.0142039 53.3912939))",,,,,8.014212543138845,53.39134739654177,9.30436000030005e-09,0
804136378,yes,"POLYGON ((8.014572599999999 53.3910967, 8.014626700000001 53.3910916, 8.014704500000001 53.3910825, 8.0146821 53.3910087, 8.0145503 53.391023, 8.014572599999999 53.3910967))",,,,,8.014627426059768,53.391052904126255,1.0090190000410646e-08,0
804136379,yes,"POLYGON ((8.0145184 53.3911842, 8.014729600000001 53.3911609, 8.0147149 53.3911135, 8.0146362 53.3911222, 8.014626700000001 53.3910916, 8.0144942 53.3911062, 8.0145184 53.3911842))",,,,,8.014601815323735,53.391138863733715,1.454496499963429e-08,0
804136476,yes,"POLYGON ((8.015526899999999 53.3906678, 8.015716299999999 53.3906488, 8.015689699999999 53.3905542, 8.015500299999999 53.3905732, 8.015526899999999 53.3906678))",,,,,8.015608299999998,53.390610999999986,1.8422640000835955e-08,0
804136858,yes,"POLYGON ((8.013754799999999 53.3908932, 8.0139041 53.3908782, 8.0138953 53.3908603, 8.0138687 53.3907716, 8.013655399999999 53.3907959, 8.013671 53.3908512, 8.013741 53.3908442, 8.013754799999999 53.3908932))",,,,,8.013789647474871,53.390830327689734,1.988190500000071e-08,0
804137085,yes,"POLYGON ((8.015025899999999 53.3907529, 8.0151162 53.3907442, 8.015154900000001 53.3907405, 8.015128300000001 53.3906421, 8.0150521 53.3906494, 8.015030599999999 53.3905702, 8.0149294 53.3905799, 8.0149645 53.3907098, 8.015013 53.3907052, 8.015025899999999 53.3907529))",,,,,8.015037103712535,53.39066719510914,2.3775250000371533e-08,0
804137118,yes,"POLYGON ((8.015275000000001 53.3907114, 8.0153841 53.3907005, 8.015380800000001 53.3906887, 8.0154414 53.3906827, 8.015434000000001 53.3906562, 8.015449800000001 53.3906546, 8.015431400000001 53.3905892, 8.015245999999999 53.3906076, 8.015275000000001 53.3907114))",,,,,8.015347676731935,53.39064781094528,1.8420954999823753e-08,0
804137211,yes,"POLYGON ((8.0145383 53.3905859, 8.0146955 53.3905691, 8.014703000000001 53.3905941, 8.014807899999999 53.3905829, 8.014798600000001 53.3905517, 8.0147233 53.3905598, 8.0146952 53.3904663, 8.0145084 53.3904862, 8.0145383 53.3905859))",,,,,8.014636165543145,53.390532818265974,2.2402474999910446e-08,0
804137378,yes,"POLYGON ((8.014127 53.3906222, 8.0143126 53.3906056, 8.014289 53.3905118, 8.0141034 53.3905285, 8.014127 53.3906222))",,,,,8.014208015872587,53.390567022516464,1.7792940000320635e-08,0
804137495,garage,"POLYGON ((8.0142624 53.3907205, 8.0143697 53.3907101, 8.014354600000001 53.3906545, 8.014315 53.3906583, 8.014309799999999 53.3906394, 8.014242100000001 53.3906459, 8.0142624 53.3907205))",,,,,8.014303186118044,53.390681232013954,7.443055000152542e-09,0
804137554,yes,"POLYGON ((8.015154799999999 53.3902608, 8.015310899999999 53.3902479, 8.015286700000001 53.3901439, 8.015283699999999 53.3901309, 8.0151889 53.3901387, 8.0151276 53.3901438, 8.015154799999999 53.3902608))",,,,,8.01521924204493,53.3901958431837,1.8615949999807184e-08,0
804137670,yes,"POLYGON ((8.014570000000001 53.3904105, 8.0146645 53.3904027, 8.014660599999999 53.3903861, 8.0147917 53.3903753, 8.014771100000001 53.3902866, 8.0145456 53.3903052, 8.014570000000001 53.3904105))",,,,,8.01466476203013,53.390344469638926,2.1983829999953846e-08,0
804137728,yes,"POLYGON ((8.0142703 53.3902858, 8.014291 53.3903694, 8.0143678 53.3903995, 8.014524 53.3903857, 8.0145015 53.3902953, 8.014435799999999 53.3903011, 8.014428499999999 53.3902718, 8.0142703 53.3902858))",,,,,8.014395605423998,53.39033711655697,2.4180965000026644e-08,0
804137823,yes,"POLYGON ((8.013483600000001 53.3907514, 8.0136564 53.3907208, 8.013605200000001 53.3906181, 8.0135877 53.3906171, 8.0135782 53.390598, 8.0133945 53.3906306, 8.0134127 53.3906671, 8.013439099999999 53.3906624, 8.013483600000001 53.3907514))",,,,,8.013532638566218,53.3906731422173,2.4311124999932964e-08,0
804137892,garage,"POLYGON ((8.0135275 53.3909692, 8.0136254 53.3909575, 8.013596100000001 53.3908702, 8.013498200000001 53.3908819, 8.0135275 53.3909692))",,,,,8.0135618,53.3909197,8.889480000005206e-09,0
804138042,yes,"POLYGON ((8.013929600000001 53.390034, 8.013940699999999 53.3899436, 8.0137354 53.3899346, 8.013729400000001 53.3899834, 8.013726699999999 53.3900046, 8.0137234 53.3900317, 8.0136713 53.3900295, 8.013637299999999 53.390028, 8.0136299 53.3900881, 8.013828200000001 53.3900969, 8.0138365 53.3900299, 8.013929600000001 53.390034))",,,,,8.013793142171462,53.39001525832228,3.1422940000661404e-08,0
804138140,yes,"POLYGON ((8.0149524 53.3899489, 8.0151366 53.3899628, 8.015134700000001 53.3899717, 8.0151257 53.390014, 8.0151945 53.3900193, 8.0152041 53.39002, 8.015211799999999 53.3899839, 8.015217099999999 53.3899589, 8.0152657 53.3899625, 8.0152854 53.3898697, 8.015250699999999 53.3898671, 8.0149743 53.3898462, 8.0149524 53.3899489))",,,,,8.015123104184184,53.38991784142306,3.606104500045249e-08,0
804138203,yes,"POLYGON ((8.0144574 53.3899824, 8.014542199999999 53.3899858, 8.014551300000001 53.3899062, 8.014597200000001 53.389908, 8.0145961 53.389918, 8.0146642 53.3899208, 8.014665900000001 53.389906, 8.0146809 53.3899066, 8.0146903 53.3898237, 8.0144766 53.389815, 8.0144751 53.3898284, 8.0144702 53.389871, 8.014458899999999 53.3899692, 8.0144574 53.3899824))",,,,,8.014560389038413,53.389885388639435,2.6230695000036267e-08,0
804138342,yes,"POLYGON ((8.015625 53.3900505, 8.015702900000001 53.3900499, 8.0157027 53.3900362, 8.0157699 53.3900357, 8.0157676 53.3899269, 8.0156224 53.389928, 8.015625 53.3900505))",,,,,8.015694105383016,53.389985741320416,1.6867130000243935e-08,0
804139176,yes,"POLYGON ((8.0138018 53.3895334, 8.0139341 53.3894786, 8.0139025 53.3894515, 8.0139181 53.389445, 8.0138813 53.3894135, 8.013847699999999 53.3894275, 8.013825000000001 53.389408, 8.0137108 53.3894554, 8.0138018 53.3895334))",,,,,8.013824938853572,53.389467132958735,1.5523054999286832e-08,0
804139333,yes,"POLYGON ((8.0133694 53.389842, 8.0135673 53.3897749, 8.0135027 53.3897072, 8.013594400000001 53.3896761, 8.013529999999999 53.3896085, 8.0133931 53.389655, 8.013419900000001 53.389683, 8.0132671 53.3897348, 8.0133501 53.3898217, 8.0133694 53.389842))",,,,,8.013439162001246,53.389729756253836,3.795277000015875e-08,0
804139692,garage,"POLYGON ((8.012926 53.3897278, 8.0130815 53.3897032, 8.013056600000001 53.3896471, 8.012900999999999 53.3896718, 8.012926 53.3897278))",,,,,8.012991291375027,53.38968746806561,9.333595000336564e-09,0
804146033,yes,"POLYGON ((8.0126507 53.390258, 8.0127817 53.3901979, 8.0126472 53.3900937, 8.0125162 53.3901538, 8.0126507 53.390258))",,,,,8.012648949999999,53.390175850000006,2.17336500001597e-08,0
804149461,yes,"POLYGON ((8.0158962 53.3904083, 8.01609 53.3903834, 8.016056600000001 53.3902911, 8.015862800000001 53.390316, 8.0158962 53.3904083))",,,,,8.015976400000001,53.390349699999994,1.8719399999697456e-08,0
804149545,yes,"POLYGON ((8.015841500000001 53.3902646, 8.016077599999999 53.39024, 8.0160664 53.3902019, 8.016109500000001 53.3901974, 8.016098899999999 53.3901611, 8.016041599999999 53.3901671, 8.0160342 53.3901418, 8.0158123 53.3901649, 8.015841500000001 53.3902646))",,,,,8.015952192090248,53.39020183936699,2.5494729999574562e-08,0
804149702,yes,"POLYGON ((8.014904700000001 53.3902611, 8.015041500000001 53.3902472, 8.0150138 53.3901498, 8.014877 53.3901636, 8.014904700000001 53.3902611))",,,,,8.014959239095148,53.390205427791415,1.3714804999249572e-08,0
804150681,garage,"POLYGON ((8.0138953 53.3908603, 8.0139654 53.3908528, 8.0139388 53.3907641, 8.0138687 53.3907716, 8.0138953 53.3908603))",,,,,8.013917049999998,53.3908122,6.417370000030819e-09,0
804153363,yes,"POLYGON ((8.012344000000001 53.3899958, 8.0123804 53.3899795, 8.012412599999999 53.3900052, 8.0124715 53.3899788, 8.012449999999999 53.3899617, 8.0125264 53.3899276, 8.012433 53.3898533, 8.0122613 53.38993, 8.012344000000001 53.3899958))",,,,,8.012397256532505,53.38993144213629,2.1011310000254475e-08,0
804153471,yes,"POLYGON ((8.0121032 53.3896751, 8.0121865 53.3897392, 8.0123043 53.3896848, 8.012293700000001 53.3896767, 8.0123213 53.3896639, 8.0123306 53.3896711, 8.0123906 53.3896434, 8.012308600000001 53.3895803, 8.0121032 53.3896751))",,,,,8.01224587833824,53.38965949984448,2.0604995000397937e-08,0
804153989,yes,"POLYGON ((8.011994 53.389568, 8.0122179 53.3894814, 8.0121579 53.3894262, 8.011934 53.3895129, 8.011994 53.389568))",,,,,8.01207597209826,53.38949711421476,1.7547084999273996e-08,0
804154385,yes,"POLYGON ((8.0128126 53.3891923, 8.012906299999999 53.3890919, 8.012745300000001 53.3890385, 8.012651699999999 53.3891389, 8.0128126 53.3891923))",,,,,8.012778982087642,53.38911539715323,2.1160290000007268e-08,0
804154593,yes,"POLYGON ((8.0119001 53.389182, 8.0121064 53.3891558, 8.012084700000001 53.3890949, 8.011878299999999 53.3891211, 8.0119001 53.389182))",,,,,8.011992370730145,53.389138448082726,1.31365649994984e-08,0
804154928,yes,"POLYGON ((8.012241 53.3887132, 8.012452100000001 53.3886752, 8.012402 53.3885762, 8.012190800000001 53.3886143, 8.012241 53.3887132))",,,,,8.012321485625288,53.38864471720084,2.2801499999471108e-08,0
804155109,yes,"POLYGON ((8.013177199999999 53.3885607, 8.013366700000001 53.388522, 8.0133312 53.3884603, 8.0131418 53.388499, 8.013177199999999 53.3885607))",,,,,8.013254231073423,53.38851050147335,1.306098000005671e-08,0
804155451,yes,"POLYGON ((8.0110446 53.3887219, 8.011275899999999 53.3886836, 8.0112275 53.3885797, 8.0109963 53.388618, 8.0110446 53.3887219))",,,,,8.011136079469715,53.38865080300386,2.5878679999740517e-08,0
804157298,yes,"POLYGON ((8.012135799999999 53.388536, 8.012246299999999 53.3884882, 8.0121726 53.3884275, 8.012062 53.3884753, 8.012135799999999 53.388536))",,,,,8.01215416705316,53.388481748860485,1.0235635000138463e-08,0
804157323,yes,"POLYGON ((8.010755700000001 53.388373, 8.010986600000001 53.3882971, 8.010945400000001 53.3882524, 8.010851600000001 53.3882833, 8.0108365 53.3882669, 8.010699300000001 53.388312, 8.010755700000001 53.388373))",,,,,8.010837117353418,53.38831002165609,1.6369465000866338e-08,0
804157366,yes,"POLYGON ((8.0105304 53.3881004, 8.010588800000001 53.3881652, 8.010645500000001 53.388147, 8.0106641 53.3881677, 8.010798400000001 53.3881246, 8.0107708 53.388094, 8.0107023 53.388116, 8.0106529 53.3880611, 8.0105304 53.3881004))",,,,,8.010652646709069,53.388118483400554,1.4685619999632602e-08,0
804157492,yes,"POLYGON ((8.0103373 53.3878717, 8.010528000000001 53.3878043, 8.0104633 53.3877393, 8.0102727 53.3878067, 8.0103373 53.3878717))",,,,,8.010400333483785,53.38780549984191,1.6749659999864596e-08,0
804157584,yes,"POLYGON ((8.0099847 53.3876268, 8.010123099999999 53.3875594, 8.0101578 53.3875847, 8.0102326 53.3875482, 8.010197700000001 53.3875227, 8.010214100000001 53.3875147, 8.010126 53.3874504, 8.009896299999999 53.3875623, 8.0099847 53.3876268))",,,,,8.010069207996441,53.387540331328196,2.7862080000337173e-08,0
804158662,yes,"POLYGON ((8.0097156 53.3872614, 8.009774800000001 53.3873287, 8.0099254 53.3872816, 8.0098661 53.3872143, 8.0097156 53.3872614))",,,,,8.009820482144043,53.3872715014902,1.2922690000198937e-08,0
804160604,yes,"POLYGON ((8.010233100000001 53.3872656, 8.010361 53.3872372, 8.010308800000001 53.3871534, 8.010180800000001 53.3871818, 8.010233100000001 53.3872656))",,,,,8.010270919529836,53.3872094957563,1.2206109999679862e-08,0
804160673,yes,"POLYGON ((8.0107134 53.3873753, 8.0108233 53.3875263, 8.0109905 53.387483, 8.0108806 53.387332, 8.0107134 53.3873753))",,,,,8.01085195,53.38742915000001,3.0005869999581515e-08,0
804160682,yes,"POLYGON ((8.011055799999999 53.3873679, 8.0112109 53.3873389, 8.011169900000001 53.3872608, 8.011014899999999 53.3872898, 8.011055799999999 53.3873679))",,,,,8.01111287982231,53.38731435329562,1.3296955000473551e-08,0
804160747,yes,"POLYGON ((8.01125 53.3875087, 8.0111989 53.3875167, 8.011218899999999 53.3875621, 8.011336 53.3875438, 8.0113159 53.3874979, 8.011434100000001 53.3874794, 8.011402800000001 53.3874084, 8.0112185 53.3874373, 8.01125 53.3875087))",,,,,8.011309259412625,53.387479159677284,1.970299499985534e-08,0
804161031,yes,"POLYGON ((8.0113644 53.3876858, 8.0115072 53.387652, 8.0114389 53.3875495, 8.011297900000001 53.387583, 8.0113051 53.3875937, 8.01126 53.3876044, 8.011289100000001 53.387648, 8.011332400000001 53.3876378, 8.0113644 53.3876858))",,,,,8.011389714922053,53.38761809796524,1.9103000000294793e-08,0
804161545,shed,"POLYGON ((8.011139999999999 53.3876894, 8.0112658 53.3876585, 8.0112325 53.3876102, 8.011106699999999 53.3876411, 8.011139999999999 53.3876894))",,,,,8.01118625,53.38764979999999,7.105110000075325e-09,0
804161929,garage,"POLYGON ((8.0113998 53.3877651, 8.011381099999999 53.3877297, 8.0112402 53.3877558, 8.0112589 53.3877918, 8.011326800000001 53.3877789, 8.0113998 53.3877651))",,,,,8.011319819786037,53.387760632101504,5.5214700000891845e-09,0
804162064,yes,"POLYGON ((8.0115503 53.3880307, 8.011734300000001 53.3880007, 8.0116858 53.387895, 8.011614399999999 53.3879066, 8.0115018 53.387925, 8.0115503 53.3880307))",,,,,8.011618046840542,53.38796284018841,2.0907600000053207e-08,0
