,building,geometry,amenity,shop,leisure,sport,healthcare,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
79370410,yes,"POLYGON ((9.3361693 50.2339741, 9.336507900000001 50.2339042, 9.3364133 50.2337167, 9.336074699999999 50.2337866, 9.3361693 50.2339741))",,,,,,,Omnibusbetrieb Noll,9.3362913,50.2338454,7.010003999869737e-08,2
79370415,yes,"POLYGON ((9.340064999999999 50.2332006, 9.340181599999999 50.2331749, 9.3401143 50.2330504, 9.3402809 50.2330136, 9.3402016 50.2328667, 9.3399184 50.2329292, 9.339965299999999 50.2330161, 9.340064999999999 50.2332006))",,,,,,,Zimmerei Karl Bauer,9.340097066935249,50.2330112622764,6.280795000010803e-08,2
79370416,yes,"POLYGON ((9.334575900000001 50.2363648, 9.3346134 50.2364194, 9.3347753 50.2363738, 9.3347377 50.2363192, 9.334575900000001 50.2363648))",,,,,,,,9.334675582449623,50.23636930071236,1.0549290000897372e-08,2
79370418,yes,"POLYGON ((9.3383354 50.2335631, 9.338543899999999 50.2335173, 9.338559500000001 50.2335464, 9.3387156 50.2335121, 9.3386183 50.2333311, 9.3384953 50.2333581, 9.3384529 50.2332791, 9.3382114 50.2333323, 9.3383354 50.2335631))",,,,,,,,9.338455841723716,50.23342637754093,8.831661500054421e-08,2
79370420,yes,"POLYGON ((9.332018100000001 50.2385272, 9.332093199999999 50.238501, 9.33207 50.2384737, 9.332092599999999 50.2384658, 9.3320819 50.2384525, 9.332026900000001 50.2383868, 9.3319926 50.2383988, 9.3319791 50.2383828, 9.3319148 50.2384053, 9.332018100000001 50.2385272))",,,,,,,,9.332011634428415,50.23845026624518,1.4002454999991857e-08,2
79370423,yes,"POLYGON ((9.334201699999999 50.2366004, 9.334270399999999 50.236699, 9.3342908 50.2366932, 9.334305199999999 50.2367138, 9.334452000000001 50.236672, 9.334424200000001 50.236632, 9.3344627 50.2366211, 9.334422500000001 50.2365634, 9.3343869 50.2365735, 9.334371900000001 50.236552, 9.334201699999999 50.2366004))",,,,,,,,9.334337596042873,50.23663072306168,2.6123764999455898e-08,2
79370427,yes,"POLYGON ((9.3346158 50.2364804, 9.334648 50.2365102, 9.33464 50.2365311, 9.3346727 50.2365328, 9.334705100000001 50.2365623, 9.3347772 50.23653, 9.334800299999999 50.2365512, 9.334881299999999 50.2365149, 9.3348561 50.2364919, 9.334834499999999 50.2365016, 9.334813 50.2364821, 9.334817599999999 50.2364639, 9.3347879 50.2364591, 9.334767299999999 50.2364403, 9.3347193 50.2364617, 9.3346993 50.236443, 9.3346158 50.2364804))",,,,,,,,9.334740435824347,50.236500334676954,1.792939500056478e-08,2
79370428,yes,"POLYGON ((9.337839499999999 50.2336694, 9.3380051 50.2336305, 9.3379274 50.2334949, 9.337850400000001 50.2333605, 9.337740200000001 50.2333863, 9.337817599999999 50.2335213, 9.337762100000001 50.2335344, 9.337839499999999 50.2336694))",,,,,,,Schubert Baumaschinen,9.337863784860426,50.23352591241201,4.224385499942487e-08,2
79370435,yes,"POLYGON ((9.3367393 50.2360757, 9.3368305 50.2361648, 9.336963799999999 50.2361089, 9.3368726 50.2360198, 9.3367393 50.2360757))",,,,,,,,9.33685155,50.23609230000001,1.6975109999511868e-08,2
79370436,yes,"POLYGON ((9.338805799999999 50.2355703, 9.3388521 50.2355555, 9.3388606 50.2355664, 9.338924799999999 50.2355458, 9.338890900000001 50.2355026, 9.3389433 50.2354858, 9.338909299999999 50.2354424, 9.338895600000001 50.2354468, 9.3388404 50.2353764, 9.3387478 50.235406, 9.3387695 50.2354338, 9.3387443 50.2354419, 9.338797400000001 50.2355097, 9.3387662 50.2355197, 9.338805799999999 50.2355703))",,,,,,,,9.338837838090999,50.23547634787318,2.270815500012512e-08,2
79370439,yes,"POLYGON ((9.335183600000001 50.2366007, 9.3352106 50.2365881, 9.3352351 50.2365912, 9.335296400000001 50.2365614, 9.3352416 50.2365104, 9.3352056 50.2365252, 9.3351358 50.2364639, 9.3350653 50.2364968, 9.335183600000001 50.2366007))",,,,,,,,9.335179343352776,50.23653606254577,1.4347154999713851e-08,2
79370441,yes,"POLYGON ((9.341192700000001 50.2321928, 9.3413179 50.2322873, 9.3415822 50.2321441, 9.3414897 50.2320743, 9.3413991 50.2321235, 9.3413792 50.2321085, 9.3412837 50.2321603, 9.341270700000001 50.2321506, 9.341192700000001 50.2321928))",,,,,,,,9.341385960908225,50.23217854512624,3.744538000049106e-08,2
79370443,yes,"POLYGON ((9.3380051 50.2336305, 9.338168700000001 50.2335922, 9.338091 50.2334566, 9.3379274 50.2334949, 9.3380051 50.2336305))",,,,,,,,9.338048050000001,50.23354355,2.516007000009237e-08,2
79370448,yes,"POLYGON ((9.332152199999999 50.2384816, 9.332229999999999 50.2384548, 9.332125700000001 50.2383302, 9.3321152 50.2383177, 9.332001699999999 50.2383567, 9.332026900000001 50.2383868, 9.3320819 50.2384525, 9.3321176 50.2384402, 9.332152199999999 50.2384816))",,,,,,,,9.332115737042335,50.23839934656487,1.8145219999949964e-08,2
79370451,yes,"POLYGON ((9.3388344 50.2334829, 9.339047300000001 50.2334371, 9.3389848 50.2333175, 9.338771899999999 50.2333633, 9.3388344 50.2334829))",,,,,,,,9.3389096,50.233400200000005,2.832534000037117e-08,2
79370452,yes,"POLYGON ((9.3391427 50.2334085, 9.3390831 50.2333009, 9.339041699999999 50.2333107, 9.338959300000001 50.2331464, 9.338997300000001 50.2331382, 9.338983300000001 50.2331137, 9.3390018 50.2331097, 9.339187600000001 50.2330697, 9.3392915 50.2332612, 9.3393172 50.2332575, 9.3393446 50.2333115, 9.339394499999999 50.2333281, 9.3393452 50.2333928, 9.339290099999999 50.233376, 9.3391427 50.2334085))",,,,,,,Lock Your World,9.339162507760431,50.23324339092948,7.941535499991408e-08,2
79370454,yes,"POLYGON ((9.334536099999999 50.2363068, 9.334575900000001 50.2363648, 9.3347377 50.2363192, 9.3346979 50.2362612, 9.334536099999999 50.2363068))",,,,,,,,9.3346369,50.236313,1.1199279999318835e-08,2
79370456,yes,"POLYGON ((9.3347841 50.2371917, 9.3348554 50.2372855, 9.335043799999999 50.2372268, 9.334972499999999 50.2371331, 9.3347841 50.2371917))",,,,,,,,9.334913938398596,50.23720928176534,2.1844244999888614e-08,2
79370459,yes,"POLYGON ((9.3401155 50.2328273, 9.3399804 50.2325784, 9.339862399999999 50.2326047, 9.339914800000001 50.2327012, 9.3397492 50.232738, 9.339685599999999 50.2326209, 9.3395437 50.2326524, 9.3395625 50.2326871, 9.339533299999999 50.2326936, 9.3396607 50.2329283, 9.3401155 50.2328273))",,,,,,,,9.339818218799138,50.23276370983797,1.1170877999855223e-07,2
80266079,yes,"POLYGON ((9.34844 50.2304242, 9.348532199999999 50.2305031, 9.348465900000001 50.2305348, 9.3483737 50.2304559, 9.34844 50.2304242))",,,,,,,,9.348452949999999,50.230479499999994,8.153809999934708e-09,2
80270359,yes,"POLYGON ((9.3540025 50.2313901, 9.354171300000001 50.2313878, 9.3541721 50.2314127, 9.354267500000001 50.2314114, 9.354265399999999 50.2313478, 9.3542047 50.2313486, 9.3542022 50.2312704, 9.353998600000001 50.2312731, 9.3540025 50.2313901))",,,,,,,,9.354123036297601,50.231339076293224,2.8542819999608606e-08,1
80270364,yes,"POLYGON ((9.3580828 50.2308559, 9.3580811 50.2308195, 9.358094299999999 50.2308132, 9.358091399999999 50.2307906, 9.358079699999999 50.230786, 9.3580782 50.2307542, 9.3580253 50.2307552, 9.357986199999999 50.2307373, 9.357955 50.2307565, 9.3579145 50.2307573, 9.3579154 50.2307758, 9.357897700000001 50.2307858, 9.3579018 50.2308268, 9.357920200000001 50.2308333, 9.357921299999999 50.2308585, 9.3580828 50.2308559))",,,,,,,,9.357996204621744,50.230804174383906,1.8404999999942013e-08,1
80270369,yes,"POLYGON ((9.351455899999999 50.2301444, 9.351601 50.2301272, 9.3516034 50.2301356, 9.351709700000001 50.230123, 9.3516943 50.2300699, 9.351651199999999 50.230075, 9.351633100000001 50.2300128, 9.3514249 50.2300376, 9.351455899999999 50.2301444))",,,,,,,,9.35155883557981,50.23008152377223,2.5936374999944822e-08,2
80270371,yes,"POLYGON ((9.357082800000001 50.2305211, 9.357084499999999 50.2303995, 9.3569792 50.2303989, 9.3569776 50.2305205, 9.357082800000001 50.2305211))",,,,,,,,9.357031025171747,50.23045999037312,1.2799389999973153e-08,1
80270373,yes,"POLYGON ((9.3569092 50.2305387, 9.3569098 50.2304058, 9.3567985 50.2304056, 9.3567979 50.2305385, 9.3569092 50.2305387))",,,,,,,,9.35685385,50.23047215,1.479189000010917e-08,1
80368000,yes,"POLYGON ((9.3362146 50.2336709, 9.3361401 50.2335295, 9.3363374 50.233487, 9.3362813 50.2333804, 9.336486900000001 50.2333361, 9.3366176 50.2335841, 9.3362146 50.2336709))",,,,,,,,9.336388104832555,50.23351644844896,8.785897499991095e-08,2
80368002,yes,"POLYGON ((9.3388993 50.2330752, 9.338924799999999 50.2331257, 9.338983300000001 50.2331137, 9.3390018 50.2331097, 9.3389334 50.2329743, 9.338861899999999 50.2328326, 9.338752100000001 50.2328502, 9.338813399999999 50.2329717, 9.3387543 50.232984, 9.3387481 50.2329717, 9.338569 50.2330089, 9.338634300000001 50.2331382, 9.3387917 50.2331055, 9.3387881 50.2330983, 9.3388993 50.2330752))",,car,,,,,Autohaus Weisbecker,9.338795350670209,50.23301285620747,6.40618449996352e-08,2
80368003,yes,"POLYGON ((9.3317505 50.2365098, 9.3319153 50.2365346, 9.331953199999999 50.2364317, 9.3317885 50.2364069, 9.3317505 50.2365098))",,,,,,,,9.331851871278603,50.23647075464467,1.7893935000175558e-08,2
80368004,yes,"POLYGON ((9.336228800000001 50.2336981, 9.3359702 50.2337538, 9.335955999999999 50.2337268, 9.336161600000001 50.2336824, 9.3361441 50.2336493, 9.3359399 50.2336934, 9.3358828 50.233585, 9.3361401 50.2335295, 9.3362146 50.2336709, 9.336228800000001 50.2336981))",,,,,,,,9.336056700099974,50.23363305368166,4.080231000025977e-08,2
80368005,yes,"POLYGON ((9.339187600000001 50.2330697, 9.3391628 50.2330217, 9.339105699999999 50.2330338, 9.3390611 50.2329473, 9.3389334 50.2329743, 9.3390018 50.2331097, 9.339187600000001 50.2330697))",,,,,,,,9.339047473407724,50.233031640164604,2.2248484999977498e-08,2
80877360,yes,"POLYGON ((9.3468947 50.2257636, 9.3468634 50.2258188, 9.346820299999999 50.2258088, 9.346800399999999 50.2258438, 9.3467754 50.225838, 9.3467606 50.2258642, 9.3467076 50.2258519, 9.346773600000001 50.2257355, 9.3468947 50.2257636))",,,,,,,,9.346796699194826,50.22579599351757,1.2223435000000942e-08,2
80986492,yes,"POLYGON ((9.358525200000001 50.2323831, 9.3585356 50.232331, 9.3585587 50.2323329, 9.358567499999999 50.2322885, 9.358544200000001 50.2322866, 9.358386599999999 50.2322737, 9.358374599999999 50.2323339, 9.358393299999999 50.2323354, 9.358386100000001 50.2323718, 9.358525200000001 50.2323831))",,,,,,,,9.358465481431798,50.23232612748135,1.583370000003854e-08,1
80986494,yes,"POLYGON ((9.358007499999999 50.2328394, 9.358022800000001 50.2326783, 9.3578393 50.2326711, 9.357836900000001 50.2326965, 9.357748600000001 50.2326931, 9.357711699999999 50.2327645, 9.357828899999999 50.2327696, 9.3578229 50.2328322, 9.358007499999999 50.2328394))",,,,,,,,9.357894434354426,50.23275077164775,3.729981499987039e-08,1
80986495,yes,"POLYGON ((9.3581404 50.2314599, 9.3581406 50.2314893, 9.358128600000001 50.2314894, 9.358129 50.2315409, 9.3582739 50.2315405, 9.3582736 50.2314887, 9.3582524 50.2314887, 9.358252200000001 50.2314596, 9.3581404 50.2314599))",,,,,,,,9.358199820544048,50.23150254865631,1.0766510000114345e-08,1
80986497,yes,"POLYGON ((9.3576257 50.233744, 9.357719400000001 50.2337293, 9.357684000000001 50.233637, 9.3576514 50.2336421, 9.3576324 50.2335927, 9.357541100000001 50.233607, 9.357556199999999 50.2336465, 9.357471200000001 50.2336599, 9.357499300000001 50.2337332, 9.3576146 50.2337151, 9.3576257 50.233744))",,,,,,,,9.357599184746256,50.23367592428452,2.2601840000134038e-08,1
80986498,yes,"POLYGON ((9.358465600000001 50.23269, 9.358470499999999 50.2326734, 9.3585277 50.2326802, 9.358545400000001 50.2326194, 9.358492699999999 50.2326131, 9.358495700000001 50.232603, 9.358288699999999 50.2325784, 9.358263300000001 50.2326659, 9.358465600000001 50.23269))",,,,,,,,9.358398873444267,50.232636130735834,2.1974299999949957e-08,1
80986499,yes,"POLYGON ((9.358428999999999 50.2345906, 9.3583801 50.2345001, 9.3582155 50.2345364, 9.358264399999999 50.234627, 9.358428999999999 50.2345906))",,,,,,,,9.358322237660412,50.23456353020076,1.6682045000141376e-08,1
80986502,yes,"POLYGON ((9.357964600000001 50.2318613, 9.3579633 50.2318286, 9.357972999999999 50.2318284, 9.3579717 50.2317952, 9.3579591 50.2317954, 9.357958 50.231769, 9.3578201 50.2317712, 9.3578238 50.2318636, 9.357964600000001 50.2318613))",,,,,,,,9.357893788330804,50.231816352731414,1.3262024999853183e-08,1
80986503,yes,"POLYGON ((9.358870400000001 50.2356989, 9.358818599999999 50.2356008, 9.358665200000001 50.235634, 9.3587171 50.2357321, 9.358870400000001 50.2356989))",,,,,,,,9.358767819941011,50.235666445764316,1.6765055000205405e-08,1
80986505,yes,"POLYGON ((9.359280099999999 50.235444, 9.359230699999999 50.2353675, 9.359166800000001 50.2353844, 9.359143599999999 50.2353485, 9.3589935 50.2353881, 9.3590661 50.2355005, 9.359280099999999 50.235444))",,,,,,,,9.359131494798593,50.23542217917844,2.546695499980887e-08,1
80986507,yes,"POLYGON ((9.359085200000001 50.2367537, 9.358959199999999 50.2365522, 9.358753800000001 50.2366047, 9.3588798 50.2368063, 9.359085200000001 50.2367537))",,,,,,,,9.358919495433616,50.23667923128025,4.8019669999864915e-08,2
80986508,yes,"POLYGON ((9.358139700000001 50.2313426, 9.3581404 50.2314599, 9.358252200000001 50.2314596, 9.358252 50.2314168, 9.358291700000001 50.2314166, 9.3582915 50.2313795, 9.358257699999999 50.2313796, 9.358257500000001 50.2313423, 9.358139700000001 50.2313426))",,,,,,,,9.35820439079367,50.23140020402569,1.481507499996254e-08,1
80986509,yes,"POLYGON ((9.3580246 50.2326262, 9.3580276 50.2326044, 9.3580433 50.2326052, 9.3580478 50.2325721, 9.3580272 50.2325709, 9.358029699999999 50.2325525, 9.3580583 50.2325541, 9.3580626 50.2325227, 9.3579667 50.2325173, 9.3579636 50.2325399, 9.357909599999999 50.2325369, 9.3578984 50.2326191, 9.3580246 50.2326262))",,,,,,,,9.357978286659622,50.23257316259229,1.328560500029381e-08,1
80986511,yes,"POLYGON ((9.358063 50.2346788, 9.3579957 50.2345838, 9.3578134 50.2346366, 9.3578806 50.2347316, 9.358063 50.2346788))",,,,,,,,9.357938181394235,50.234657702490004,2.0874049999843013e-08,1
80986512,yes,"POLYGON ((9.3583689 50.2320967, 9.358378399999999 50.2320648, 9.3583914 50.2320213, 9.3582204 50.2320004, 9.3581979 50.2320758, 9.3583689 50.2320967))",,,,,,,,9.358294645392883,50.23204854932814,1.3362925000073415e-08,1
80986515,yes,"POLYGON ((9.358245699999999 50.2337783, 9.358270900000001 50.2336941, 9.3582857 50.2336446, 9.3582047 50.2336347, 9.358208899999999 50.2336209, 9.358097000000001 50.2336072, 9.3580872 50.2336399, 9.3581071 50.2336424, 9.358072 50.2337594, 9.3581378 50.2337675, 9.358126199999999 50.233806, 9.358284899999999 50.2338255, 9.358297200000001 50.2337846, 9.358245699999999 50.2337783))",,,,,,,,9.358183194710929,50.23371578529517,3.284371500022633e-08,1
80986516,yes,"POLYGON ((9.3588348 50.2355332, 9.358779200000001 50.2354443, 9.3585847 50.2354941, 9.358640299999999 50.235583, 9.3588348 50.2355332))",,,,,,,,9.35870975,50.235513649999994,2.005993000032213e-08,1
80986519,yes,"POLYGON ((9.359369900000001 50.2364336, 9.359293600000001 50.2363363, 9.359273200000001 50.2363428, 9.3591572 50.2363801, 9.3592335 50.2364774, 9.359369900000001 50.2364336))",,,,,,,,9.359263545374068,50.23640683880129,1.6617119999773774e-08,1
80986522,yes,"POLYGON ((9.357864299999999 50.2343335, 9.3578381 50.2342875, 9.357813500000001 50.2342932, 9.357792099999999 50.2342557, 9.3578197 50.2342492, 9.357805900000001 50.2342251, 9.3576865 50.2342529, 9.357691600000001 50.2342618, 9.357635399999999 50.2342749, 9.3576917 50.2343737, 9.357864299999999 50.2343335))",,,,,,,,9.35774645840136,50.23430203218935,1.9528074999392884e-08,1
80986523,yes,"POLYGON ((9.357176300000001 50.2324795, 9.3571931 50.2324427, 9.357221900000001 50.2324481, 9.3572477 50.2323916, 9.357218100000001 50.2323861, 9.357229500000001 50.2323611, 9.3570575 50.232329, 9.357003499999999 50.2324472, 9.357176300000001 50.2324795))",,,,,,,,9.357124448437418,50.23240522087785,2.3916090000066415e-08,1
80986527,yes,"POLYGON ((9.3587694 50.2321702, 9.358778300000001 50.23212, 9.3587621 50.2321189, 9.3587667 50.2320926, 9.3586063 50.2320809, 9.358592700000001 50.2321573, 9.3587694 50.2321702))",,,,,,,,9.358685081217745,50.23212617484238,1.324291499953817e-08,1
80986528,yes,"POLYGON ((9.358255399999999 50.233573, 9.3582749 50.2334912, 9.358298700000001 50.2334935, 9.358312700000001 50.2334348, 9.358234100000001 50.2334272, 9.3582289 50.2334489, 9.358137899999999 50.2334401, 9.3581097 50.2335588, 9.358255399999999 50.233573))",,,,,,,,9.35820723110746,50.23349952875531,2.03551599998625e-08,1
80986531,yes,"POLYGON ((9.3578031 50.2333834, 9.3577922 50.2333325, 9.3577885 50.2332772, 9.357671099999999 50.2332794, 9.3576794 50.2333379, 9.3577242 50.233337, 9.3577353 50.2333895, 9.3578031 50.2333834))",,,,,,,,9.357743159215213,50.23332567750859,1.0210919999876211e-08,1
80986532,yes,"POLYGON ((9.3582778 50.2353248, 9.358219099999999 50.2352377, 9.3582459 50.2352302, 9.3582135 50.2351821, 9.3581342 50.235204, 9.358166300000001 50.2352517, 9.358131800000001 50.2352613, 9.3581273 50.2352546, 9.3580633 50.2352722, 9.358126800000001 50.2353664, 9.3582778 50.2353248))",,,,,,,,9.3581747184854,50.23528249747581,2.0679869999528867e-08,1
80986535,yes,"POLYGON ((9.3594236 50.2362323, 9.359380700000001 50.2361755, 9.359335400000001 50.2361895, 9.3593131 50.23616, 9.359112700000001 50.2362219, 9.359177900000001 50.2363082, 9.3594236 50.2362323))",,,,,,,,9.359262854782083,50.236231093556796,2.4503820000510034e-08,1
80986538,yes,"POLYGON ((9.358210100000001 50.2312796, 9.3584668 50.231286, 9.3584683 50.2312614, 9.358715800000001 50.2312676, 9.3587224 50.2311582, 9.3584456 50.2311513, 9.3584481 50.231111, 9.358216000000001 50.2311052, 9.3582126 50.2311618, 9.3581862 50.2311612, 9.358181800000001 50.231234, 9.3582128 50.2312347, 9.358210100000001 50.2312796))",,,,,,,,9.358430043772225,50.23120178021791,7.326086999953525e-08,1
80986539,yes,"POLYGON ((9.358268799999999 50.2341726, 9.358283800000001 50.2340111, 9.3581804 50.2340071, 9.358181399999999 50.2339954, 9.3580489 50.2339904, 9.358038799999999 50.2340991, 9.358056100000001 50.2340998, 9.3580501 50.2341643, 9.358268799999999 50.2341726))",,,,,,,,9.3581598404021,50.23408250013505,3.869503500059921e-08,1
80986544,yes,"POLYGON ((9.3588045 50.2362964, 9.3587335 50.2361602, 9.3585093 50.236208, 9.3585802 50.2363442, 9.3588045 50.2362964))",,,,,,,,9.358656880005398,50.23625220399438,3.393425999977941e-08,2
80986547,yes,"POLYGON ((9.3577417 50.2341143, 9.3577604 50.2341104, 9.3577195 50.2340296, 9.3574672 50.2340827, 9.357488999999999 50.2341264, 9.3575845 50.2341063, 9.3576035 50.2341434, 9.3577417 50.2341143))",,,,,,,,9.35762791464546,50.2340884867645,1.864113500014259e-08,1
80986548,yes,"POLYGON ((9.3595413 50.232117, 9.359501699999999 50.2320423, 9.3594265 50.2320587, 9.3594097 50.232027, 9.3592406 50.2320637, 9.3590997 50.2320943, 9.3591134 50.2321177, 9.359093400000001 50.2321535, 9.3591091 50.2321892, 9.359139600000001 50.232193, 9.3592899 50.232161, 9.3592949 50.2321705, 9.3595413 50.232117))",,,,,,,,9.359305850806699,50.23211019961714,4.3639390000374835e-08,1
80986556,yes,"POLYGON ((9.357847700000001 50.2334775, 9.357826299999999 50.2333812, 9.3578031 50.2333834, 9.3577353 50.2333895, 9.3576283 50.2333993, 9.357649800000001 50.2334955, 9.357847700000001 50.2334775))",,,,,,,,9.357738028550665,50.233438374695424,1.943788999936376e-08,1
80986558,yes,"POLYGON ((9.3582071 50.2350337, 9.3582166 50.2350193, 9.358219999999999 50.2350019, 9.3581947 50.2349835, 9.3581635 50.2349784, 9.358149900000001 50.2349432, 9.3580015 50.2349666, 9.358008999999999 50.2349862, 9.3579831 50.2350019, 9.3579857 50.2350251, 9.358005500000001 50.2350423, 9.3580325 50.235047, 9.3580586 50.2351148, 9.3580658 50.2351137, 9.358093800000001 50.2351897, 9.3582491 50.2351426, 9.3582071 50.2350337))",,,,,,,,9.358122163678832,50.23505859064701,3.946030000036691e-08,1
80986560,yes,"POLYGON ((9.3582971 50.235541, 9.3582357 50.2354331, 9.358058099999999 50.2354746, 9.3581675 50.2356187, 9.3581982 50.2356109, 9.3581757 50.2355745, 9.3582971 50.235541))",,,,,,,,9.358180932396202,50.23551283959568,2.254433999981767e-08,1
80986563,yes,"POLYGON ((9.358475200000001 50.2359018, 9.358437500000001 50.2357981, 9.358289299999999 50.2358202, 9.358326999999999 50.2359239, 9.358475200000001 50.2359018))",,,,,,,,9.358382249999998,50.235861,1.620151000085258e-08,2
80986566,yes,"POLYGON ((9.358316 50.2339653, 9.3583347 50.2338791, 9.358067 50.2338554, 9.3580483 50.2339416, 9.358316 50.2339653))",,,,,,,,9.3581915,50.23391035,2.3518929999579545e-08,1
80986571,yes,"POLYGON ((9.359246300000001 50.2361013, 9.359145699999999 50.2359901, 9.3589406 50.236066, 9.3590412 50.2361772, 9.359246300000001 50.2361013))",,,,,,,,9.359093450000001,50.23608365,3.0442659999715914e-08,1
80986572,yes,"POLYGON ((9.357929800000001 50.2323582, 9.357947100000001 50.2322932, 9.357908999999999 50.232289, 9.357920699999999 50.2322449, 9.357727199999999 50.232224, 9.3576982 50.2323331, 9.357929800000001 50.2323582))",,,,,,,,9.357821010969813,50.23229265376373,2.4275529999810775e-08,1
80986575,yes,"POLYGON ((9.357784000000001 50.2341967, 9.3577417 50.2341143, 9.3576035 50.2341434, 9.357584299999999 50.2341474, 9.3575886 50.2341557, 9.3575651 50.2341606, 9.3575819 50.2341932, 9.357605899999999 50.2341882, 9.357627300000001 50.2342297, 9.357784000000001 50.2341967))",,,,,,,,9.357678775858282,50.23417213067199,1.5187429999716717e-08,1
80986577,yes,"POLYGON ((9.3583076 50.2318885, 9.358303599999999 50.2318263, 9.358249499999999 50.2318277, 9.358247799999999 50.2318006, 9.358278800000001 50.2317998, 9.358276399999999 50.2317624, 9.3581229 50.2317665, 9.3581299 50.2318749, 9.3582076 50.2318728, 9.3582088 50.2318912, 9.3583076 50.2318885))",,,,,,,,9.358210596790974,50.23182653007833,1.8652754999777796e-08,1
80986579,yes,"POLYGON ((9.3583301 50.2332055, 9.358343100000001 50.2331454, 9.358195 50.2331322, 9.3581819 50.2331924, 9.3583301 50.2332055))",,,,,,,,9.358262502511367,50.233168875653234,9.082829999911022e-09,1
80986582,yes,"POLYGON ((9.3588208 50.2352322, 9.3587425 50.2350993, 9.3586802 50.2351143, 9.358666700000001 50.2350914, 9.3585546 50.2351184, 9.3586464 50.2352742, 9.3588208 50.2352322))",,,,,,,,9.358686764485409,50.235179728989465,2.939878999971602e-08,1
80986583,yes,"POLYGON ((9.3584209 50.2357273, 9.3583391 50.2355912, 9.358198700000001 50.2356258, 9.358280600000001 50.2357618, 9.3584209 50.2357273))",,,,,,,,9.35830982386491,50.23567651234153,2.1922534999609708e-08,1
80986586,yes,"POLYGON ((9.357967 50.2320422, 9.3579664 50.2319285, 9.3578265 50.2319289, 9.3577618 50.2319254, 9.357756 50.2319642, 9.357826899999999 50.2319691, 9.357827 50.2320045, 9.3578519 50.2320044, 9.357853499999999 50.2320312, 9.357967 50.2320422))",,,,,,,,9.357883834200928,50.231975239493195,1.695611500015513e-08,1
80986590,yes,"POLYGON ((9.358252 50.2316951, 9.3582552 50.2315634, 9.358151400000001 50.2315638, 9.3581503 50.2315939, 9.358130600000001 50.2315959, 9.3581299 50.2316927, 9.358252 50.2316951))",,,,,,,,9.358194300784564,50.23163057247246,1.5429835000256403e-08,1
80986591,yes,"POLYGON ((9.358544200000001 50.2322866, 9.3585615 50.2322001, 9.358515199999999 50.2321964, 9.3585172 50.2321864, 9.3584058 50.2321773, 9.358386599999999 50.2322737, 9.358544200000001 50.2322866))",,,,,,,,9.358473014296472,50.23223315118314,1.4977730000331068e-08,1
80986595,yes,"POLYGON ((9.357980599999999 50.2330071, 9.357993499999999 50.2328899, 9.357803000000001 50.2328813, 9.357790100000001 50.2329986, 9.357980599999999 50.2330071))",,,,,,,,9.357891786588864,50.23294422383379,2.244641999962579e-08,1
80986596,yes,"POLYGON ((9.358681900000001 50.2350215, 9.3586732 50.2350067, 9.358712799999999 50.2349972, 9.358682 50.2349445, 9.3586372 50.2349552, 9.3585961 50.2348849, 9.3584532 50.234919, 9.3585338 50.2350569, 9.358681900000001 50.2350215))",,,,,,,,9.358577065873929,50.234971608659094,2.5230670000112024e-08,1
80986605,yes,"POLYGON ((9.358747599999999 50.2327413, 9.3587749 50.2326351, 9.3585963 50.2326163, 9.358568999999999 50.2327225, 9.358747599999999 50.2327413))",,,,,,,,9.358671950000002,50.2326788,1.9480560000301007e-08,1
80986609,yes,"POLYGON ((9.3581471 50.2348751, 9.3580939 50.2347547, 9.358012 50.2347702, 9.358016299999999 50.2347797, 9.357956 50.2347911, 9.3580177 50.2349152, 9.3581471 50.2348751))",,,,,,,,9.358053208014939,50.234833205625854,1.8647095000077965e-08,1
80986613,yes,"POLYGON ((9.359004799999999 50.2319679, 9.3590114 50.2318578, 9.3588261 50.2318533, 9.3588196 50.2319634, 9.3589384 50.2319663, 9.359004799999999 50.2319679))",,,,,,,,9.358915475965638,50.23191059841788,2.042674000040154e-08,1
80986616,yes,"POLYGON ((9.359077299999999 50.2358616, 9.358980900000001 50.2357626, 9.3587817 50.2358421, 9.358878199999999 50.235941, 9.359077299999999 50.2358616))",,,,,,,,9.358929526519953,50.235851816217206,2.736884499936288e-08,1
82784562,yes,"POLYGON ((9.3473209 50.2253079, 9.347435900000001 50.2253283, 9.3474532 50.2252884, 9.3474743 50.2252397, 9.347359300000001 50.2252193, 9.3473209 50.2253079))",,,,,,,,9.347397601606598,50.22527380032961,1.0972669999828394e-08,1
82784567,yes,"POLYGON ((9.347724599999999 50.2253829, 9.347618300000001 50.225382, 9.347623199999999 50.2253313, 9.3477218 50.2253331, 9.347724599999999 50.2253829))",,,,,,,,9.347671798339073,50.22535763663014,5.1495300001018786e-09,1
82784572,yes,"POLYGON ((9.3474904 50.2257996, 9.3476728 50.2258284, 9.347719700000001 50.2257901, 9.3475074 50.2257561, 9.3474904 50.2257996))",,,,,,,,9.347597824220523,50.22579300311052,9.074845000326047e-09,2
82784573,yes,"POLYGON ((9.3473437 50.2260781, 9.3474547 50.2261263, 9.347500800000001 50.2261463, 9.3474237 50.226219, 9.347266599999999 50.2261508, 9.3473437 50.2260781))",,,,,,,,9.347383697010484,50.226148551916644,1.6678380000164696e-08,2
