,infected_to_diagnosed,infected_to_dead,infected_to_recovered,diagnosed_to_hospital,diagnosed_to_dead,diagnosed_to_recovered,hospitalized_to_ICUed,hospitalized_to_dead,hospitalized_to_recovered,ICUed_to_dead,ICUed_to_recovered,infectivity factor
23,0.0008540279438310968,0.0,0.0006942507514577045,0.0005702106644650483,1.6168909078958757e-06,0.0007762710583507997,0.007685354622000721,1.9855222773430988e-05,0.0007041354927740997,0.0003839835414136534,0.0009280946731016977,0.0
24,0.0008597703367184066,0.0,0.0006963113657594007,0.0005747140615221708,1.6220552388289225e-06,0.0007784227799097837,0.0076920288331507,1.9937313526722107e-05,0.000706569450261947,0.0003854295286841669,0.0009315896486368358,0.0
25,0.0008654912351985923,0.0,0.0006983709219017207,0.0005791901758420643,1.6272164462033769e-06,0.0007805735516341312,0.007685354622000721,2.0019314593494856e-05,0.0007090016482681379,0.00038687424456089963,0.000935081551191838,0.0
26,0.0008711896990631233,0.0,0.0007004293743774587,0.0005836378198264953,1.632374395432755e-06,0.0007827233327451697,0.007665366714889282,2.010122208254764e-05,0.0007114320108219704,0.0003883176340209276,0.0009385702477753721,0.0
27,0.0008768647865694469,0.0,0.0007024866775791069,0.0005880558059957871,1.6375289516211797e-06,0.0007848720823780973,0.007632168989867135,2.018303209274585e-05,0.0007138604617709192,0.00038975964190477585,0.0009420556050660599,0.0
28,0.00088251555469333,0.0,0.0007045427858004339,0.0005924429475070627,1.6426799795689127e-06,0.0007870197595831957,0.007585933577452623,2.0264740713316388e-05,0.0007162869247843918,0.0003912002129197463,0.0009455374894205209,0.0
29,0.0008881410593832989,0.0,0.0007065976532380775,0.0005967980586760939,1.647827343777927e-06,0.000789166323327048,0.0075268993739991946,2.0346344024144395e-05,0.0007187113233575065,0.0003926392916432706,0.0009490157668814762,0.0
30,0.0008937403558170888,0.0,0.0007086512339931444,0.0006011199555024391,1.6529709084575132e-06,0.0007913117324937674,0.007455369985639953,2.0427838096072186e-05,0.0007211335808149,0.000394076822526285,0.000952490303185905,0.0
31,0.0008993124986599997,0.0,0.000710703482072821,0.0006054074561975546,1.6581105375299206e-06,0.0007934559458862303,0.007371711127568076,2.050921899120037e-05,0.0007235536203145581,0.0003955127498966305,0.0009559609637732632,0.0
32,0.0009048565423250748,0.0,0.0007127543513919923,0.0006096593817155548,1.6632460946360349e-06,0.0007955989222273175,0.007276347509822764,2.0590482763191152e-05,0.0007259713648516711,0.00039694701796247513,0.0009594276137937553,0.0
33,0.0009103715412349939,0.0,0.0007148037957748721,0.0006138745562862918,1.6683774431410863e-06,0.0007977406201611613,0.007169759246681117,2.0671625457573665e-05,0.000728386737262514,0.0003983795708157588,0.0009628901181166603,0.0
34,0.000915856550085588,0.0,0.0007168517689566396,0.0006180518079504273,1.6735044461404006e-06,0.0007998809982543999,0.007052477832119408,2.0752643112051477e-05,0.0007307996602283523,0.00039981035243566194,0.0009663483413387162,0.0
35,0.0009213106241108752,0.0,0.0007188982245850903,0.0006221899690961566,1.6786269664651732e-06,0.00080202001499744,0.006925081728524908,2.0833531756812108e-05,0.0007332100562793706,0.00040123930669209545,0.000969802147792554,0.0
36,0.0009267328193495136,0.0,0.0007209431162222893,0.0006262878769972485,1.6837448666882867e-06,0.0008041576288057235,0.006788191619846894,2.0914287414838592e-05,0.0007356178477986253,0.00040266637734921344,0.0009732514015551888,0.0
37,0.00093212219291257,0.0,0.0007229863973462404,0.0006303443743520566,1.6888580091301554e-06,0.0008062937980210031,0.006642465383620219,2.0994906102223007e-05,0.0007380229570260222,0.00040409150806894713,0.000976695966456562,0.0
38,0.000937477803252503,0.0,0.0007250280213525603,0.0006343583098231592,1.6939662558646058e-06,0.0008084284809126241,0.00648859283873858,2.107538382848198e-05,0.0007404253060623154,0.00040551464241456105,0.0009801357060881353,0.0
39,0.0009427987104332486,0.0,0.0007270679415561625,0.0006383285385772752,1.6990694687247902e-06,0.0008105616356788117,0.006327290327473348,2.1155716596874108e-05,0.0007428248168731308,0.00040693572385422925,0.000983570483811535,0.0
40,0.0009480839764013092,0.0,0.0007291061111929509,0.0006422539228251103,1.7041675093091316e-06,0.0008126932204479666,0.006159295191018298,2.1235900404719303e-05,0.0007452214112930127,0.00040835469576463334,0.000987000162767249,0.0
41,0.000953332665257734,0.0,0.0007311424834215213,0.0006461333323607767,1.7092602389872983e-06,0.0008148231932799656,0.005985360197795601,2.1315931243719933e-05,0.0007476150110294911,0.00040977150143458154,0.0009904246058833738,0.0
42,0.0009585438435308824,0.0,0.0007331770113248731,0.0006499656451004315,1.7143475189062184e-06,0.0008169515121674702,0.005806247982903443,2.1395805100283845e-05,0.0007500055376671732,0.0004111860840686462,0.000993843675884406,0.0
43,0.0009637165804498632,0.0,0.0007352096479121278,0.0006537497476197819,1.719429209996115e-06,0.0008190781350372392,0.005622725555453038,2.1475517955849143e-05,0.0007523929126718564,0.0004125983867908232,0.000997257235300088,0.0
44,0.0009688499482185383,0.0,0.0007372403461202578,0.0006574845356900915,1.7245051729765808e-06,0.000821203019751451,0.00543555892817784,2.155506578721075e-05,0.0007547770573946619,0.00041400835264821044,0.0010006651464742982,0.0
45,0.0009739430222899756,0.0,0.0007392690588158214,0.0006611689148123371,1.7295752683626807e-06,0.000823326124109029,0.0052455079206566065,2.1634444566848656e-05,0.0007571578930761922,0.00041541592461470455,0.0010040672715739862,0.0
46,0.0009789948816412465,0.0,0.00074129573879671,0.0006648018007491502,1.7346393564710822e-06,0.0008254474058469753,0.005053321183841116,2.171365026325786e-05,0.0007595353408507058,0.00041682104559471913,0.0010074634725981602,0.0
47,0.000984004609048448,0.0,0.0007433203387938998,0.0006683821200541869,1.7396972974262205e-06,0.0008275668226417097,0.004859731489393602,2.179267884127998e-05,0.0007619093217503174,0.00041822365842691836,0.0010108536113869106,0.0
48,0.0009889712913618391,0.0,0.0007453428114732134,0.0006719088105985653,1.7447489511664894e-06,0.0008296843321104159,0.004665451322699492,2.187152626243643e-05,0.0007642797567092152,0.00041962370588797236,0.0010142375496304875,0.1353352832366127
49,0.0009938940197809765,0.0,0.0007473631094370905,0.0006753808220940089,1.7497941774504647e-06,0.000831799891812391,0.004471168813414826,2.1950188485263233e-05,0.0007666465665679002,0.00042102113069632843,0.0010176151488784154,0.1353352832366127
50,0.0009987718901297348,0.0,0.0007493811852263647,0.0006787971166123403,1.754832835863155e-06,0.0008339134592504058,0.004277544032124108,2.2028661465647287e-05,0.000769009672077444,0.00042241587551600023,0.0010209862705486514,0.1353352832366127
51,0.0010036040031310965,0.0,0.0007513969913220496,0.0006821566691009646,1.7598647858222777e-06,0.0008360249918720654,0.004085205676214621,2.2106941157164184e-05,0.0007713689939037679,0.0004238078829603754,0.0010243507759367895,0.1353352832366127
52,0.0010083894646815922,0.0,0.0007534104801471332,0.0006854584678939832,1.7648898865845707e-06,0.0008381344470711811,0.003894748162508329,2.2185023511417512e-05,0.0007737244526319402,0.00042519709559603926,0.0010277085262253005,0.1353352832366127
53,0.0010131273861252808,0.0,0.0007554216040683785,0.0006887015152185889,1.769907997252127e-06,0.0008402417821891439,0.003706729138621001,2.2262904478379496e-05,0.0007760759687704933,0.00042658345594661577,0.0010310593824928178,0.1353352832366127
54,0.0010178168845271474,0.0,0.0007574303153981331,0.0006918848276963814,1.774918976778756e-06,0.0008423469545163066,0.0035216674195255727,2.2340580006733095e-05,0.0007784234627557583,0.0004279669064966241,0.0010344032057234575,0.1353352832366127
55,0.0010224570829458072,0.0,0.0007594365663961455,0.0006950074368392542,1.7799226839763744e-06,0.0008444499212933701,0.003340041350463106,2.2418046044215405e-05,0.0007807668549562192,0.0004293473896953522,0.001037739856816182,0.1353352832366127
56,0.0010270471107053888,0.0,0.0007614403092713916,0.0006980683895395072,1.784918977521423e-06,0.0008465506397127755,0.003162287592243913,2.2495298537962377e-05,0.0007831060656768856,0.00043072484796074557,0.0010410691965941966,0.1353352832366127
57,0.0010315861036664957,0.0,0.0007634414961839039,0.0007010667485538321,1.78990771596131e-06,0.0008486490669201034,0.0029888003201801513,2.2572333434854807e-05,0.0007854410151636803,0.00043209922368331083,0.0010443910858143886,0.1353352832366127
